Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
pippesc01,45:00,5,11,.455,0,1,.000,0,0,,1,4,5,9,1,0,6,2,10,+7
wallara01,43:00,6,12,.500,2,6,.333,4,6,.667,2,9,11,2,0,2,2,4,18,+3
wellsbo01,42:00,5,14,.357,0,1,.000,5,8,.625,2,6,8,4,5,0,5,4,15,+11
davisda01,41:00,6,14,.429,0,0,,3,4,.750,7,7,14,1,1,3,2,4,15,+16
anderde01,38:00,9,20,.450,4,8,.500,2,3,.667,2,5,7,4,2,1,2,3,24,+14
randoza01,18:00,5,10,.500,0,0,,2,2,1.000,2,4,6,0,0,0,0,2,12,-6
patteru01,16:00,2,4,.500,0,0,,0,0,,3,2,5,1,0,0,2,2,4,-4
stoudda01,11:00,0,4,.000,0,0,,0,0,,0,1,1,2,0,0,2,0,0,+1
mcinnje01,6:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-7
sabonar01,5:00,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,0,0,0,-5
Team Totals,265,38,92,.413,6,17,.353,16,23,.696,21,38,59,23,9,6,22,22,98,
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
garneke01,48:00,9,27,.333,0,2,.000,3,5,.600,2,6,8,4,2,1,2,2,21,-5
hudsotr01,38:00,6,17,.353,0,3,.000,2,2,1.000,0,0,0,7,1,0,4,0,14,-8
nestera01,35:00,5,12,.417,0,0,,0,2,.000,3,4,7,2,0,0,4,5,10,-8
gillke01,27:00,5,12,.417,0,0,,1,2,.500,3,4,7,3,1,0,2,6,11,0
trentga01,18:00,3,5,.600,0,0,,0,0,,3,2,5,2,1,1,0,1,6,+4
peelean01,41:00,5,9,.556,1,3,.333,2,3,.667,0,5,5,3,3,0,0,4,13,0
smithjo02,34:00,2,7,.286,0,0,,6,6,1.000,6,5,11,1,1,5,3,3,10,-12
stricro02,15:00,3,6,.500,0,0,,1,2,.500,0,2,2,3,0,0,1,0,7,+2
jacksma02,9:00,0,2,.000,0,0,,0,0,,1,1,2,1,0,0,0,1,0,-3
Team Totals,265,38,97,.392,1,8,.125,15,22,.682,18,29,47,26,9,7,16,22,92,
