Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
chrisdo01,41:00,7,13,.538,1,3,.333,1,2,.500,0,3,3,9,8,0,0,1,16,+21
webbech01,35:00,10,22,.455,1,1,1.000,2,2,1.000,1,12,13,3,0,1,0,2,23,+12
divacvl01,33:00,7,10,.700,0,0,,2,2,1.000,0,3,3,1,0,2,0,3,16,+19
jacksbo01,32:00,8,16,.500,1,3,.333,1,2,.500,0,2,2,3,2,0,2,4,18,+14
wallage01,21:00,0,2,.000,0,0,,0,0,,0,2,2,2,3,0,0,1,0,+5
jacksji01,33:00,10,14,.714,1,1,1.000,2,2,1.000,2,2,4,3,0,0,1,4,23,+18
clarkke01,28:00,2,7,.286,0,1,.000,0,0,,1,4,5,3,0,3,0,1,4,+17
jonesda01,17:00,2,4,.500,0,1,.000,0,0,,0,4,4,2,1,0,0,1,4,+14
Team Totals,240,46,88,.523,4,10,.400,8,10,.800,4,32,36,26,14,6,3,17,104,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duncati01,38:00,7,11,.636,0,1,.000,2,2,1.000,0,13,13,3,0,4,6,3,16,-23
parketo01,30:00,3,11,.273,0,3,.000,0,0,,0,3,3,4,0,0,2,0,6,-10
bowenbr01,28:00,2,4,.500,1,1,1.000,0,2,.000,0,2,2,1,0,0,1,3,5,-19
smithst01,24:00,2,5,.400,1,3,.333,1,1,1.000,1,0,1,2,0,0,2,2,6,-11
robinda01,24:00,2,8,.250,0,0,,0,0,,1,6,7,0,0,3,1,0,4,-12
jacksst02,25:00,5,10,.500,3,6,.500,1,2,.500,0,0,0,1,0,0,4,0,14,-12
kerrst01,20:00,1,4,.250,1,3,.333,0,0,,0,2,2,2,0,0,2,1,3,-12
willike02,19:00,5,10,.500,0,0,,4,6,.667,3,3,6,0,0,0,1,3,14,-8
ferryda01,14:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,2,1,1,2,-4
rosema01,12:00,4,6,.667,1,1,1.000,1,1,1.000,3,3,6,0,0,0,0,1,10,-1
goldwan01,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
bateeme01,3:00,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-4
Team Totals,240,32,74,.432,7,18,.389,9,14,.643,8,34,42,13,0,9,20,14,80,
