New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
kiddja01,42:00,9,22,.409,2,7,.286,7,10,.700,3,5,8,8,2,0,3,2,27,-1
harrilu01,41:00,8,16,.500,3,4,.750,4,4,1.000,2,2,4,3,1,0,2,3,23,+9
jefferi01,40:00,6,10,.600,0,0,,2,4,.500,1,2,3,4,2,0,1,3,14,-3
martike01,37:00,3,12,.250,1,2,.500,2,3,.667,3,6,9,2,0,3,3,6,9,+12
collija04,30:00,2,6,.333,0,0,,4,4,1.000,0,1,1,2,2,0,0,1,8,+7
rogerro01,19:00,2,4,.500,1,2,.500,1,2,.500,0,8,8,1,1,1,1,1,6,-11
williaa01,18:00,1,4,.250,0,0,,1,1,1.000,1,2,3,1,0,1,3,1,3,-8
slayta01,7:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-10
johnsan02,6:00,1,2,.500,1,1,1.000,0,0,,0,1,1,1,1,0,0,1,3,0
Team Totals,240,33,78,.423,8,16,.500,21,28,.750,10,27,37,22,9,5,13,18,95,
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
paytoga01,45:00,13,19,.684,2,3,.667,0,0,,2,8,10,4,1,0,1,4,28,-1
lewisra02,35:00,4,12,.333,0,0,,6,6,1.000,1,4,5,6,0,2,3,3,14,-3
barrybr01,34:00,5,9,.556,2,4,.500,2,2,1.000,1,2,3,3,2,1,5,1,14,-3
evansre01,23:00,2,4,.500,0,0,,1,2,.500,2,3,5,0,1,1,3,4,5,-10
drobnpr01,19:00,3,7,.429,0,0,,1,2,.500,2,1,3,2,0,0,0,2,7,-1
masonde01,31:00,5,13,.385,0,1,.000,2,3,.667,4,3,7,3,1,1,1,3,12,+7
radmavl01,25:00,4,13,.308,1,5,.200,0,1,.000,1,6,7,0,2,0,3,2,9,0
anderke01,15:00,0,2,.000,0,0,,0,0,,0,2,2,6,2,0,0,0,0,+9
sesayan01,13:00,3,5,.600,0,0,,1,2,.500,1,1,2,0,1,0,0,2,7,+7
Team Totals,240,39,84,.464,5,13,.385,13,18,.722,14,30,44,24,10,5,16,21,96,
