New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
sprewla01,36:00,7,16,.438,1,4,.250,0,0,,0,3,3,5,0,0,1,0,15,-22
houstal01,33:00,3,13,.231,1,5,.200,0,0,,0,1,1,0,0,0,1,0,7,-20
thomaku01,28:00,2,10,.200,0,0,,0,0,,2,5,7,2,1,2,3,5,4,-23
harriot01,24:00,1,7,.143,0,0,,4,4,1.000,3,5,8,0,1,0,1,5,6,-14
eisleho01,21:00,1,5,.200,1,3,.333,0,0,,0,2,2,3,1,0,1,2,3,-15
wardch01,27:00,2,4,.500,1,3,.333,2,2,1.000,0,5,5,2,0,0,4,1,7,+4
andersh01,18:00,3,8,.375,0,3,.000,1,2,.500,1,3,4,0,2,1,3,3,7,+8
weathcl01,16:00,4,4,1.000,0,0,,2,2,1.000,3,4,7,0,0,1,0,3,10,-9
nailole01,14:00,4,8,.500,0,0,,4,4,1.000,2,0,2,2,0,0,0,1,12,+8
doleami01,14:00,0,1,.000,0,0,,0,0,,2,4,6,2,0,0,1,3,0,+16
postela01,9:00,2,4,.500,2,3,.667,3,3,1.000,0,0,0,1,0,0,1,0,9,+12
Team Totals,240,29,80,.363,6,21,.286,16,17,.941,13,32,45,17,5,4,16,23,80,
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
walkean02,38:00,8,18,.444,2,7,.286,7,10,.700,2,7,9,2,1,1,3,0,25,+20
piercpa01,34:00,6,16,.375,1,2,.500,6,7,.857,3,6,9,8,2,1,1,4,19,+22
delkto01,30:00,6,10,.600,3,4,.750,5,5,1.000,1,5,6,2,0,0,1,0,20,+17
battito01,28:00,5,11,.455,0,0,,1,1,1.000,4,5,9,0,0,2,2,2,11,+22
willier01,23:00,1,5,.200,0,0,,0,0,,1,2,3,1,1,1,1,1,2,+7
willish01,28:00,0,5,.000,0,2,.000,3,4,.750,0,2,2,2,2,0,1,2,3,+4
mccarwa01,22:00,0,2,.000,0,1,.000,2,2,1.000,2,3,5,0,2,0,0,2,2,-10
bakervi01,12:00,2,2,1.000,0,0,,3,4,.750,0,1,1,0,0,1,1,5,7,+4
brownke01,12:00,1,3,.333,0,1,.000,0,0,,0,1,1,1,1,1,1,2,2,-7
sundobr01,8:00,0,4,.000,0,0,,0,0,,1,1,2,1,2,0,1,0,0,-15
bremejr01,5:00,0,3,.000,0,3,.000,0,0,,0,0,0,0,0,0,0,0,0,-9
Team Totals,240,29,79,.367,6,20,.300,27,33,.818,14,33,47,17,11,7,12,18,91,
