Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
walkean02,42:00,6,21,.286,2,10,.200,4,4,1.000,1,9,10,5,0,0,3,0,18,+12
piercpa01,41:00,8,19,.421,3,6,.500,11,13,.846,1,9,10,5,1,0,3,3,30,+19
anderke01,38:00,5,10,.500,0,1,.000,2,2,1.000,0,3,3,5,2,0,0,3,12,+10
johnsjo02,24:00,4,7,.571,1,3,.333,2,2,1.000,1,1,2,1,1,0,2,2,11,+8
battito01,18:00,1,4,.250,0,0,,2,2,1.000,1,1,2,0,0,0,0,5,4,+6
potapvi01,23:00,4,8,.500,0,0,,2,2,1.000,3,7,10,0,1,0,0,3,10,+7
stricer01,21:00,3,6,.500,3,3,1.000,0,0,,3,1,4,1,0,0,3,3,9,-4
willier01,20:00,2,3,.667,1,1,1.000,7,10,.700,0,2,2,1,1,0,2,3,12,-9
palacmi01,7:00,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,2,0,0
blounma01,6:00,0,2,.000,0,0,,0,0,,1,2,3,0,0,0,1,2,0,-4
Team Totals,240,33,81,.407,10,24,.417,30,35,.857,11,35,46,20,6,0,14,26,106,
Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wesleda01,38:00,9,20,.450,2,7,.286,4,5,.800,0,6,6,3,1,0,2,1,24,-14
brownpj01,34:00,3,5,.600,0,0,,1,2,.500,1,9,10,1,0,2,2,5,7,-12
davisba01,33:00,7,19,.368,2,7,.286,2,6,.333,0,2,2,7,1,0,4,5,18,-14
campbel01,32:00,1,7,.143,0,0,,4,4,1.000,2,4,6,2,1,6,1,2,6,-12
nailole01,28:00,7,14,.500,0,0,,1,1,1.000,3,2,5,0,2,1,0,2,15,-14
augmost01,31:00,4,5,.800,0,0,,1,2,.500,1,3,4,3,2,1,0,5,9,+9
magloja01,14:00,0,2,.000,0,0,,8,8,1.000,1,3,4,0,0,0,1,1,8,+6
traylro01,14:00,1,1,1.000,0,0,,3,4,.750,2,4,6,1,0,1,0,3,5,+4
bullama01,12:00,1,6,.167,0,5,.000,3,3,1.000,0,0,0,1,0,0,2,4,5,-3
drewbr01,4:00,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,+5
Team Totals,240,33,79,.418,4,19,.211,27,35,.771,10,33,43,20,7,11,12,28,97,
