Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
snower01,41:00,10,19,.526,1,2,.500,5,7,.714,1,4,5,5,2,0,1,2,26,-7
harprma01,39:00,2,11,.182,0,0,,2,4,.500,0,7,7,3,2,0,0,2,6,-16
mutomdi01,34:00,2,6,.333,0,0,,5,6,.833,3,3,6,1,1,5,4,3,9,-6
bellra01,26:00,1,5,.200,0,0,,1,2,.500,0,3,3,2,0,1,0,3,3,-16
blounco01,17:00,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,1,6,0,-4
mckieaa01,34:00,9,22,.409,2,5,.400,4,4,1.000,2,1,3,3,0,1,2,2,24,-12
mckeyde01,25:00,2,3,.667,0,0,,0,0,,1,3,4,0,1,0,0,4,4,+12
cummivo01,16:00,2,6,.333,1,1,1.000,0,0,,1,0,1,3,1,0,2,2,5,-8
jonesal01,8:00,0,1,.000,0,0,,0,0,,1,4,5,0,0,1,2,1,0,-8
Team Totals,240,28,75,.373,4,8,.500,17,23,.739,9,27,36,17,7,8,12,25,77,
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
alexaco02,37:00,6,10,.600,1,1,1.000,3,3,1.000,2,1,3,4,0,0,0,5,16,+9
hamilri01,35:00,7,22,.318,0,0,,7,8,.875,1,4,5,1,1,2,1,1,21,+8
whitnch01,23:00,2,7,.286,2,4,.500,0,0,,0,3,3,8,0,0,3,2,6,0
whiteja01,18:00,5,7,.714,0,0,,0,0,,4,4,8,1,0,2,3,3,10,0
laettch01,17:00,2,5,.400,0,0,,0,0,,0,3,3,0,0,0,0,1,4,0
thomaet01,25:00,3,5,.600,0,0,,8,14,.571,7,8,15,1,1,3,0,0,14,+19
nesbyty01,21:00,1,1,1.000,0,0,,0,0,,0,2,2,0,3,3,1,4,2,+6
luety01,19:00,3,9,.333,0,3,.000,1,1,1.000,0,1,1,1,0,0,2,3,7,+3
simmobo01,19:00,2,4,.500,0,0,,2,2,1.000,2,0,2,0,1,1,0,2,6,+10
jonespo01,17:00,1,2,.500,0,0,,2,4,.500,0,4,4,2,0,0,1,2,4,+24
haywobr01,5:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,1,1,0,-8
brownkw01,4:00,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-6
Team Totals,240,32,75,.427,3,8,.375,23,32,.719,16,32,48,18,6,12,12,24,90,
