Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
paytoga01,41:00,10,19,.526,2,3,.667,2,2,1.000,1,5,6,11,2,1,4,0,24,+10
barrybr01,41:00,6,10,.600,3,5,.600,1,2,.500,2,6,8,6,1,0,1,1,16,+17
lewisra02,36:00,8,17,.471,1,4,.250,2,2,1.000,2,4,6,0,3,3,3,2,19,+14
bakervi01,26:00,3,8,.375,0,0,,0,4,.000,1,2,3,2,0,0,3,1,6,+3
longar01,9:00,0,2,.000,0,0,,0,0,,0,2,2,0,0,1,0,3,0,-5
radmavl01,31:00,5,11,.455,3,4,.750,0,0,,4,5,9,5,1,1,3,3,13,+16
masonde01,31:00,2,7,.286,1,2,.500,2,2,1.000,1,1,2,2,1,0,1,1,7,+1
watsoea01,15:00,1,3,.333,0,0,,0,0,,1,1,2,0,1,0,1,3,2,0
drobnpr01,10:00,1,5,.200,0,0,,0,0,,1,3,4,1,0,0,0,1,2,+4
Team Totals,240,36,82,.439,10,18,.556,7,12,.583,13,29,42,27,9,6,16,15,89,
Memphis Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willija02,44:00,8,23,.348,2,7,.286,1,2,.500,1,1,2,11,3,0,6,1,19,-18
battish01,39:00,5,11,.455,0,4,.000,1,2,.500,5,1,6,3,2,0,0,1,11,-7
gasolpa01,34:00,7,9,.778,0,0,,2,2,1.000,0,8,8,1,0,2,2,0,16,-8
longgr01,31:00,3,4,.750,0,0,,0,0,,0,1,1,1,3,0,1,2,6,-13
masseto01,17:00,2,5,.400,0,0,,0,1,.000,1,5,6,0,0,0,2,3,4,-10
swiftst01,26:00,4,5,.800,0,0,,0,2,.000,2,6,8,0,0,1,3,1,8,-8
buforro01,25:00,4,13,.308,0,0,,1,1,1.000,1,4,5,2,0,0,1,4,9,+5
knighbr01,20:00,2,3,.667,0,0,,0,0,,0,1,1,3,1,0,2,1,4,0
austiis01,4:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-1
Team Totals,240,35,74,.473,2,11,.182,5,10,.500,10,28,38,21,9,3,17,14,77,
