Memphis Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
battish01,46:00,7,17,.412,1,5,.200,1,2,.500,6,1,7,3,2,2,2,3,16,-2
gasolpa01,45:00,11,24,.458,0,0,,3,3,1.000,4,7,11,6,1,1,3,1,25,-7
masseto01,35:00,5,8,.625,0,0,,0,0,,2,7,9,0,0,1,2,2,10,+8
longgr01,35:00,3,8,.375,0,1,.000,3,7,.429,1,4,5,1,2,0,5,1,9,-7
knighbr01,25:00,2,7,.286,0,0,,0,0,,0,5,5,8,2,0,4,3,4,-7
buforro01,40:00,5,13,.385,0,1,.000,0,0,,1,6,7,2,1,0,0,6,10,-11
austiis01,7:00,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,1,0,2,-9
solomwi01,6:00,1,2,.500,0,0,,0,0,,0,2,2,2,0,0,1,4,2,-1
fotsian01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
Team Totals,240,35,81,.432,1,7,.143,7,12,.583,14,34,48,22,8,4,18,20,78,
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
moblecu01,44:00,10,29,.345,1,5,.200,5,7,.714,1,0,1,2,4,0,4,5,26,+12
thomake01,42:00,4,11,.364,0,0,,4,5,.800,4,10,14,3,3,1,3,4,12,+14
norrimo01,41:00,6,16,.375,1,4,.250,8,8,1.000,3,1,4,7,2,0,2,1,21,+9
catoke01,34:00,3,3,1.000,0,0,,2,5,.400,4,9,13,1,2,1,3,4,8,+8
griffed01,30:00,3,10,.300,2,6,.333,2,2,1.000,2,4,6,0,0,1,1,2,10,-5
morrite01,17:00,1,4,.250,0,0,,0,0,,0,1,1,1,0,0,0,2,2,+1
willike02,14:00,1,2,.500,0,0,,0,0,,1,4,5,0,1,0,1,0,2,-1
brownti01,7:00,2,2,1.000,0,0,,0,0,,1,0,1,0,0,0,1,1,4,-2
langhda01,7:00,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+4
torreos01,4:00,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-5
Team Totals,240,30,83,.361,4,16,.250,21,27,.778,16,29,45,14,12,3,15,21,85,
