Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
piercpa01,45:00,6,11,.545,3,4,.750,14,16,.875,1,4,5,3,4,3,4,4,29,+11
walkean02,43:00,4,19,.211,0,7,.000,5,6,.833,1,6,7,3,2,1,4,2,13,+13
stricer01,30:00,6,9,.667,2,3,.667,8,8,1.000,1,3,4,5,1,0,1,3,22,+13
willier01,18:00,1,6,.167,0,2,.000,2,2,1.000,1,1,2,1,0,0,1,3,4,-20
battito01,15:00,0,3,.000,0,0,,0,0,,0,3,3,0,1,1,1,2,0,-17
rogerro01,34:00,5,6,.833,4,5,.800,0,0,,0,2,2,6,0,2,0,2,14,+28
mccarwa01,29:00,5,7,.714,3,3,1.000,5,6,.833,3,9,12,1,3,1,1,5,18,+27
delkto01,18:00,0,4,.000,0,3,.000,2,2,1.000,0,1,1,2,0,1,0,1,2,-2
potapvi01,8:00,1,1,1.000,0,0,,1,2,.500,0,1,1,0,1,1,0,3,3,+2
Team Totals,240,28,66,.424,12,27,.444,37,42,.881,7,30,37,21,12,10,12,25,105,
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
onealje01,44:00,8,14,.571,0,0,,2,3,.667,4,8,12,3,0,0,1,4,18,-3
tinslja01,39:00,5,12,.417,1,3,.333,0,2,.000,0,4,4,6,0,0,3,4,11,-1
millere01,38:00,7,14,.500,3,8,.375,9,10,.900,0,1,1,2,2,0,2,3,26,-6
artesro01,37:00,7,16,.438,1,3,.333,0,0,,3,4,7,6,2,2,4,6,15,-9
millebr01,21:00,2,5,.400,0,0,,1,2,.500,0,7,7,3,0,0,1,2,5,+9
bendejo01,26:00,3,6,.500,0,2,.000,0,1,.000,0,0,0,0,1,3,2,2,6,-17
croshau01,19:00,4,10,.400,0,2,.000,2,4,.500,1,6,7,1,0,1,1,4,10,-11
ollieke01,9:00,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,1,0,-10
fosteje01,7:00,1,2,.500,0,0,,1,2,.500,4,0,4,1,1,0,3,2,3,-7
Team Totals,240,37,80,.463,5,18,.278,15,24,.625,12,30,42,24,6,6,17,28,94,
