Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mottoha01,39:00,5,16,.313,1,3,.333,3,4,.750,1,5,6,1,0,0,3,3,14,-8
kukocto01,33:00,3,10,.300,0,2,.000,7,8,.875,0,3,3,5,0,0,5,3,13,-16
mohamna01,31:00,5,12,.417,0,0,,0,0,,5,4,9,1,2,0,4,5,10,-26
davisem01,27:00,1,2,.500,0,1,.000,3,3,1.000,1,2,3,1,1,0,2,2,5,-17
terryja01,25:00,4,11,.364,2,5,.400,3,3,1.000,1,2,3,0,0,0,1,3,13,-2
glovedi01,24:00,5,9,.556,0,0,,2,2,1.000,0,0,0,1,1,0,1,1,12,-21
bowdlca01,23:00,2,5,.400,1,1,1.000,0,0,,0,2,2,1,1,1,0,3,5,-8
vaughja01,21:00,3,6,.500,0,0,,0,0,,0,2,2,4,1,0,0,1,6,-5
crawfch01,10:00,3,3,1.000,0,0,,2,2,1.000,1,3,4,0,0,0,1,2,8,-6
johnsde03,7:00,1,2,.500,0,1,.000,0,0,,0,1,1,0,1,0,1,2,2,-1
Team Totals,240,32,76,.421,4,13,.308,20,22,.909,9,24,33,14,7,1,18,25,88,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duncati01,40:00,6,11,.545,0,1,.000,8,8,1.000,3,10,13,1,0,4,4,0,20,+13
parketo01,38:00,8,14,.571,3,7,.429,0,0,,0,4,4,8,2,0,1,5,19,+21
smithst01,26:00,3,8,.375,3,4,.750,3,3,1.000,1,2,3,1,0,0,2,1,12,+22
robinda01,23:00,5,8,.625,0,0,,4,4,1.000,3,1,4,2,1,1,1,2,14,+21
bowenbr01,17:00,3,7,.429,2,3,.667,0,2,.000,0,1,1,1,0,0,2,4,8,-9
daniean01,31:00,4,9,.444,2,4,.500,4,5,.800,0,3,3,5,2,0,0,0,14,+21
portete01,17:00,1,2,.500,1,2,.500,3,4,.750,0,3,3,6,2,0,1,2,6,+9
rosema01,17:00,2,4,.500,0,0,,1,2,.500,0,1,1,0,2,1,3,3,5,+3
ferryda01,11:00,1,4,.250,0,0,,0,0,,1,0,1,1,0,0,0,1,2,+1
mccasam01,10:00,2,4,.500,0,0,,0,0,,1,0,1,0,1,1,1,0,4,+3
parksch02,6:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,2,2,+4
jacksst02,4:00,2,3,.667,0,1,.000,0,0,,0,0,0,1,0,0,0,2,4,+1
Team Totals,240,38,75,.507,11,22,.500,23,28,.821,9,26,35,26,10,7,16,22,110,
