Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
robined01,34:00,8,14,.571,0,0,,2,2,1.000,0,2,2,4,1,2,2,1,18,-17
artesro01,24:00,2,6,.333,0,3,.000,0,0,,0,2,2,2,5,0,7,5,4,-19
ollieke01,22:00,2,9,.222,0,0,,6,6,1.000,2,1,3,1,1,0,2,3,10,-17
millebr01,22:00,0,4,.000,0,0,,0,0,,1,1,2,2,0,0,2,4,0,-17
oaklech01,12:00,0,2,.000,0,0,,0,0,,0,4,4,1,0,0,2,2,0,-12
fizerma01,28:00,5,9,.556,0,0,,3,4,.750,2,3,5,2,4,0,0,4,13,-2
guytoaj01,26:00,5,10,.500,4,6,.667,0,0,,0,0,0,3,0,0,1,1,14,+5
chandty01,24:00,2,5,.400,0,0,,2,4,.500,5,4,9,2,0,1,2,3,6,+5
hassetr01,23:00,3,6,.500,1,3,.333,2,2,1.000,1,0,1,2,0,0,2,2,9,+5
hoibefr01,15:00,0,3,.000,0,2,.000,0,0,,0,4,4,4,3,0,1,0,0,+7
curryed01,10:00,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,0,4,4,+2
Team Totals,240,29,70,.414,5,14,.357,15,18,.833,12,22,34,23,14,3,21,29,78,
Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
malonka01,42:00,5,14,.357,0,0,,8,11,.727,1,5,6,6,2,1,7,4,18,+17
russebr01,35:00,4,8,.500,2,3,.667,4,6,.667,0,4,4,2,1,0,1,2,14,+12
stockjo01,31:00,6,12,.500,0,2,.000,4,5,.800,0,4,4,10,5,1,3,2,16,+19
collija03,29:00,3,3,1.000,0,0,,2,4,.500,1,3,4,0,2,0,2,3,8,+19
kirilan01,28:00,6,11,.545,0,0,,3,4,.750,2,2,4,0,4,3,2,2,15,+19
padgesc01,20:00,4,5,.800,1,2,.500,1,2,.500,1,2,3,0,0,0,1,1,10,-5
larueru01,17:00,2,6,.333,1,4,.250,0,0,,0,1,1,0,1,0,1,3,5,-7
stevede01,17:00,0,2,.000,0,0,,0,0,,0,1,1,1,1,1,0,0,0,-7
amaecjo01,12:00,0,1,.000,0,0,,0,0,,2,0,2,1,0,0,1,3,0,0
ostergr01,7:00,0,2,.000,0,0,,2,2,1.000,1,2,3,0,0,0,2,1,2,-7
lewisqu01,2:00,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,2,0
Team Totals,240,30,64,.469,4,11,.364,26,36,.722,8,24,32,21,16,6,20,21,90,
