New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
kiddja01,46:23,7,11,.636,2,4,.500,4,4,1.000,0,6,6,8,4,0,4,4,20,-1
cartevi01,46:20,13,25,.520,1,7,.143,6,9,.667,1,6,7,5,1,0,2,4,33,+5
jefferi01,36:44,13,22,.591,3,4,.750,4,5,.800,0,7,7,5,3,0,1,3,33,+2
collija04,33:36,0,1,.000,0,0,,1,2,.500,0,4,4,0,0,0,2,5,1,+1
krstine01,28:38,0,3,.000,0,0,,1,2,.500,0,2,2,0,1,0,4,5,1,-5
murrala01,30:00,6,11,.545,1,4,.250,1,2,.500,2,5,7,0,0,0,0,2,14,-1
vaughja01,11:36,1,1,1.000,0,0,,1,2,.500,0,0,0,2,0,0,0,1,3,-5
thomajo02,6:43,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,3,0,-1
Team Totals,240,40,74,.541,7,19,.368,18,26,.692,3,31,34,21,9,0,14,27,105,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
walkean02,45:25,9,17,.529,4,9,.444,1,2,.500,1,6,7,4,2,0,0,3,23,+1
wadedw01,43:55,7,19,.368,1,1,1.000,6,9,.667,0,6,6,6,1,1,7,4,21,0
willija02,28:54,5,9,.556,0,2,.000,2,2,1.000,0,2,2,4,0,0,1,1,12,-3
hasleud01,28:15,4,6,.667,0,0,,0,2,.000,3,7,10,0,0,0,1,3,8,-11
onealsh01,25:40,8,10,.800,0,0,,1,7,.143,1,2,3,0,0,0,4,4,17,-7
poseyja01,23:26,1,3,.333,1,2,.500,1,2,.500,0,5,5,0,1,0,0,1,4,+8
paytoga01,23:11,4,7,.571,1,2,.500,1,1,1.000,0,1,1,1,0,0,0,3,10,+5
mournal01,21:14,4,4,1.000,0,0,,3,4,.750,2,2,4,0,2,1,1,3,11,+12
Team Totals,240,42,75,.560,7,16,.438,15,29,.517,7,31,38,15,6,2,14,22,106,
