Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
cartevi01,41:00,10,20,.500,0,0,,2,2,1.000,4,4,8,8,1,2,4,4,22
oaklech01,41:00,7,12,.583,0,0,,0,1,.000,3,8,11,3,1,0,1,5,14
chrisdo01,36:00,5,12,.417,3,6,.500,1,2,.500,1,2,3,4,2,0,3,2,14
davisan01,34:00,7,16,.438,0,0,,5,6,.833,3,12,15,0,0,3,1,4,19
willial02,18:00,1,5,.200,0,0,,2,2,1.000,0,0,0,5,2,0,2,1,4
mcgratr01,34:00,10,16,.625,0,0,,4,4,1.000,4,7,11,4,1,2,4,1,24
boguemu01,20:00,2,4,.500,0,0,,6,6,1.000,0,0,0,3,0,0,1,1,10
willike02,14:00,1,5,.200,0,0,,0,0,,4,2,6,0,0,1,0,2,2
stewami01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
Team Totals,240,43,90,.478,3,6,.500,20,23,.870,19,35,54,27,7,8,16,22,109
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
nowitdi01,48:00,12,17,.706,4,4,1.000,4,4,1.000,1,5,6,6,2,3,3,4,32
davishu01,44:00,4,9,.444,2,4,.500,0,1,.000,0,0,0,2,0,0,2,3,10
trentga01,33:00,8,17,.471,0,0,,0,0,,2,3,5,3,2,2,2,1,16
finlemi01,27:00,7,16,.438,0,1,.000,0,0,,1,6,7,1,1,0,2,6,14
stricer01,13:00,0,3,.000,0,0,,0,0,,0,3,3,4,1,0,1,0,0
cebalce01,37:00,9,19,.474,2,4,.500,6,6,1.000,4,1,5,1,1,0,1,3,26
jonesda01,21:00,0,6,.000,0,4,.000,0,2,.000,2,1,3,9,1,0,1,1,0
bradlsh01,17:00,1,2,.500,0,0,,4,4,1.000,0,5,5,2,0,5,0,4,6
Team Totals,240,41,89,.461,8,17,.471,14,17,.824,10,24,34,28,8,10,12,22,104
