Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
wallara01,42:00,7,10,.700,0,0,,10,13,.769,2,3,5,0,4,0,3,3,24
pippesc01,41:00,5,10,.500,0,2,.000,1,2,.500,2,3,5,7,4,0,5,2,11
smithst01,39:00,7,13,.538,3,6,.500,3,6,.500,1,2,3,1,1,0,0,3,20
stoudda01,33:00,5,10,.500,0,0,,1,2,.500,0,4,4,6,3,0,4,3,11
grantbr01,30:00,5,9,.556,0,0,,5,7,.714,3,4,7,0,0,0,3,5,15
schrede01,18:00,1,4,.250,0,0,,0,0,,0,3,3,1,2,0,0,3,2
wellsbo01,16:00,3,5,.600,0,0,,1,2,.500,1,0,1,1,0,0,0,2,7
anthogr01,15:00,1,3,.333,0,0,,2,2,1.000,0,1,1,1,0,0,1,2,4
onealje01,6:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,2,3,2
Team Totals,240,35,65,.538,3,8,.375,23,34,.676,9,20,29,17,14,0,18,26,96
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
brandte01,43:00,5,11,.455,1,3,.333,6,6,1.000,1,7,8,14,2,0,4,1,17
garneke01,41:00,11,18,.611,0,0,,5,9,.556,2,5,7,1,3,3,3,3,27
sealyma01,40:00,11,16,.688,1,3,.333,4,5,.800,4,1,5,3,0,1,2,4,27
mitchsa01,30:00,1,5,.200,0,1,.000,2,2,1.000,1,1,2,2,1,1,1,3,4
nestera01,21:00,2,6,.333,0,0,,0,0,,1,3,4,2,1,1,1,5,4
peelean01,27:00,4,10,.400,0,4,.000,1,1,1.000,2,1,3,0,1,0,2,3,9
smithjo02,25:00,1,6,.167,0,0,,2,2,1.000,1,4,5,2,0,1,3,5,4
garrede01,8:00,1,1,1.000,0,0,,2,4,.500,2,1,3,0,0,0,0,3,4
averywi01,5:00,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,1,1,2
Team Totals,240,37,74,.500,2,11,.182,22,29,.759,14,23,37,25,8,7,17,28,98
