Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
starkjo01,38:00,5,16,.313,0,5,.000,4,4,1.000,0,3,3,6,1,0,2,3,14
blaylmo01,36:00,6,10,.600,3,4,.750,2,4,.500,1,2,3,5,1,0,2,2,17
marshdo01,35:00,6,12,.500,1,2,.500,3,4,.750,2,10,12,1,2,1,4,2,16
jamisan01,31:00,6,14,.429,0,0,,5,5,1.000,1,2,3,4,0,0,2,3,17
dampier01,30:00,6,10,.600,0,0,,3,4,.750,2,4,6,2,0,0,1,4,15
cummivo01,26:00,4,11,.364,1,4,.250,2,2,1.000,0,0,0,2,0,1,1,2,11
caffeja01,20:00,1,2,.500,0,0,,4,4,1.000,0,2,2,1,0,0,0,0,6
foylead01,17:00,0,2,.000,0,0,,2,2,1.000,1,2,3,0,0,2,0,3,2
farmeto01,6:00,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,0,1,2
jacobsa01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,35,78,.449,5,15,.333,25,29,.862,8,27,35,21,4,4,12,20,100
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mashbja01,38:00,10,18,.556,2,5,.400,4,4,1.000,1,6,7,7,0,0,0,2,26
mournal01,26:00,6,10,.600,0,0,,5,6,.833,5,7,12,2,1,2,1,3,17
brownpj01,25:00,4,11,.364,0,0,,3,4,.750,7,6,13,2,0,2,0,2,11
hardati01,22:00,2,7,.286,2,4,.500,0,0,,0,0,0,8,1,0,1,2,6
lenarvo01,22:00,2,9,.222,0,3,.000,0,0,,0,2,2,2,1,0,0,1,4
buforro01,26:00,8,13,.615,1,3,.333,0,0,,0,3,3,2,0,1,0,3,17
cartean01,26:00,4,8,.500,0,1,.000,2,4,.500,0,1,1,5,3,0,2,2,10
weathcl01,23:00,4,4,1.000,0,0,,0,0,,0,5,5,1,1,1,3,4,8
thorpot01,22:00,5,7,.714,0,0,,0,0,,0,4,4,2,3,0,1,3,10
stricma01,10:00,3,3,1.000,0,0,,0,0,,0,1,1,0,0,0,0,2,6
Team Totals,240,48,90,.533,5,16,.313,14,18,.778,13,35,48,31,10,6,8,24,115
