Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hillgr01,40:00,13,21,.619,0,0,,13,17,.765,2,5,7,3,1,1,2,3,39
laettch01,39:00,7,14,.500,0,0,,5,9,.556,1,4,5,3,0,4,4,5,19
hunteli01,38:00,5,9,.556,3,5,.600,2,2,1.000,1,1,2,3,1,0,3,5,15
stackje01,37:00,3,10,.300,0,0,,8,9,.889,1,3,4,4,3,0,7,5,14
millste01,28:00,2,4,.500,1,2,.500,0,0,,0,6,6,1,0,0,1,3,5
currymi01,25:00,1,4,.250,0,0,,0,0,,0,0,0,2,0,0,0,2,2
willije01,16:00,1,3,.333,0,0,,0,0,,0,2,2,0,1,0,0,2,2
crottjo01,10:00,0,4,.000,0,1,.000,0,0,,1,1,2,2,0,0,0,2,0
buechju01,4:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
reiddo01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
Team Totals,240,32,71,.451,4,9,.444,28,37,.757,6,22,28,18,6,5,17,30,96
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
lafrera01,43:00,7,15,.467,3,5,.600,2,5,.400,1,6,7,2,0,3,3,4,19
mercero01,38:00,9,18,.500,1,1,1.000,4,4,1.000,0,2,2,0,1,0,4,3,23
mcdyean01,33:00,9,17,.529,0,0,,6,8,.750,6,5,11,1,1,3,3,5,24
vanexni01,16:00,3,5,.600,0,1,.000,1,1,1.000,0,2,2,4,0,0,1,4,7
poseyja01,12:00,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,3,4,2
billuch01,32:00,3,9,.333,0,3,.000,3,3,1.000,2,3,5,6,1,0,3,4,9
mccloge01,28:00,3,5,.600,1,2,.500,5,7,.714,1,7,8,3,1,2,2,3,12
clarkke01,23:00,1,1,1.000,0,0,,2,2,1.000,0,3,3,0,0,4,0,6,4
bowenry01,9:00,0,1,.000,0,0,,0,0,,2,2,4,0,0,1,0,4,0
stithbr01,6:00,0,1,.000,0,0,,0,0,,0,3,3,0,0,1,0,0,0
Team Totals,240,36,74,.486,5,12,.417,23,30,.767,12,35,47,16,4,14,19,37,100
