Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
masonan01,45:00,7,13,.538,0,0,,5,7,.714,3,6,9,9,1,2,2,3,19
jonesed02,44:00,9,15,.600,1,1,1.000,7,7,1.000,1,2,3,2,1,2,2,4,26
colemde01,42:00,7,17,.412,0,1,.000,2,4,.500,5,11,16,2,0,2,1,3,16
wesleda01,41:00,10,17,.588,0,1,.000,1,4,.250,2,3,5,3,1,0,1,4,21
campbel01,33:00,4,12,.333,0,1,.000,7,13,.538,3,4,7,1,0,4,2,5,15
millebr01,13:00,2,2,1.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,6
davisba01,12:00,1,2,.500,0,0,,0,0,,0,1,1,1,1,0,2,3,2
robined01,10:00,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,240,41,81,.506,1,4,.250,24,37,.649,14,28,42,18,4,10,10,22,107
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
howarju01,43:00,7,14,.500,0,0,,2,4,.500,1,3,4,6,0,0,3,3,16
richmmi01,40:00,6,13,.462,1,1,1.000,8,8,1.000,0,3,3,3,2,0,1,2,21
kingge02,30:00,7,10,.700,0,0,,0,0,,1,3,4,2,1,0,1,4,14
whitnch01,29:00,6,12,.500,2,5,.400,0,0,,0,1,1,10,0,1,0,5,14
whiteja01,15:00,1,3,.333,0,0,,3,4,.750,2,4,6,0,0,1,0,4,5
hamilri01,28:00,8,12,.667,0,1,.000,3,6,.500,1,1,2,7,1,0,0,3,19
reiddo01,20:00,4,6,.667,0,0,,0,0,,0,5,5,0,0,1,1,6,8
murratr01,16:00,1,1,1.000,0,0,,4,4,1.000,0,4,4,1,0,0,1,0,6
williaa01,11:00,1,6,.167,0,1,.000,0,0,,1,4,5,0,0,2,0,2,2
boothca01,8:00,0,3,.000,0,0,,0,0,,0,0,0,0,0,2,0,1,0
Team Totals,240,41,80,.513,3,8,.375,20,26,.769,6,28,34,29,4,7,7,30,105
