Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
cartevi01,44:00,10,23,.435,0,4,.000,14,15,.933,2,11,13,4,3,1,3,3,34
davisan01,41:00,5,12,.417,0,0,,9,13,.692,3,7,10,3,1,2,0,3,19
chrisdo01,39:00,3,11,.273,1,3,.333,7,8,.875,1,4,5,1,1,0,4,4,14
oaklech01,30:00,1,8,.125,0,0,,0,0,,2,4,6,4,0,0,2,6,2
curryde01,27:00,2,7,.286,1,5,.200,1,1,1.000,0,1,1,1,0,1,2,2,6
mcgratr01,38:00,7,17,.412,0,0,,6,6,1.000,3,6,9,1,1,1,5,6,20
boguemu01,18:00,3,6,.500,0,0,,0,0,,1,2,3,3,0,0,1,3,6
willike02,17:00,0,2,.000,0,0,,3,3,1.000,1,1,2,0,0,0,0,4,3
workmha01,11:00,2,6,.333,0,3,.000,0,0,,0,0,0,0,1,0,0,4,4
Team Totals,265,33,92,.359,2,15,.133,40,46,.870,13,36,49,17,7,5,17,35,108
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hillgr01,52:00,12,25,.480,0,1,.000,6,7,.857,3,10,13,4,0,1,5,2,30
stackje01,42:00,5,15,.333,1,4,.250,2,4,.500,1,6,7,1,0,0,3,4,13
hunteli01,34:00,10,15,.667,3,4,.750,5,6,.833,0,4,4,3,2,0,4,4,28
laettch01,32:00,3,11,.273,0,0,,2,3,.667,4,5,9,3,1,0,0,6,8
millste01,26:00,1,4,.250,1,3,.333,0,0,,0,5,5,1,0,0,2,5,3
currymi01,25:00,4,5,.800,0,0,,4,6,.667,0,3,3,2,0,0,0,4,12
willije01,22:00,3,3,1.000,0,0,,2,3,.667,1,3,4,1,2,0,3,5,8
crottjo01,19:00,4,8,.500,2,3,.667,1,2,.500,2,3,5,4,0,0,1,3,11
buechju01,6:00,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
vaughlo01,4:00,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,2,2
montrer01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
Team Totals,265,43,89,.483,7,17,.412,22,31,.710,11,41,52,19,5,1,18,37,115
