Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
surabo01,39:00,3,9,.333,0,4,.000,1,2,.500,0,5,5,11,1,0,3,1,7
knighbr01,35:00,7,17,.412,0,1,.000,2,2,1.000,0,2,2,3,2,0,1,3,16
murrala01,33:00,4,9,.444,0,1,.000,5,6,.833,0,5,5,0,2,0,4,2,13
bryanma01,29:00,3,5,.600,0,0,,0,0,,1,4,5,0,2,0,2,3,6
kempsh01,28:00,10,18,.556,0,0,,4,5,.800,6,5,11,2,1,2,6,5,24
declean01,26:00,2,5,.400,0,0,,0,0,,3,7,10,2,1,3,2,4,4
millean02,22:00,2,10,.200,0,0,,1,2,.500,2,0,2,1,0,0,0,0,5
hendece02,17:00,2,5,.400,0,1,.000,1,1,1.000,1,1,2,0,1,0,2,2,5
hendrma01,11:00,1,3,.333,0,0,,0,0,,0,3,3,0,0,0,0,2,2
Team Totals,240,34,81,.420,0,7,.000,14,18,.778,13,32,45,19,10,5,20,22,82
Vancouver Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
dickemi01,34:00,10,21,.476,1,3,.333,2,3,.667,1,5,6,1,3,0,2,2,23
harriot01,33:00,4,9,.444,0,0,,0,0,,2,8,10,2,2,2,2,5,8
abdursh01,32:00,4,10,.400,0,1,.000,3,3,1.000,2,5,7,2,1,3,5,2,11
bibbymi01,30:00,2,11,.182,0,2,.000,3,3,1.000,0,2,2,4,0,1,4,2,7
reevebr01,20:00,2,4,.500,0,0,,0,0,,2,0,2,2,0,0,0,3,4
longgr01,28:00,4,6,.667,0,0,,5,6,.833,1,4,5,1,2,1,2,3,13
scottde01,21:00,2,7,.286,1,3,.333,2,2,1.000,0,1,1,1,1,0,1,1,7
westdo01,21:00,1,5,.200,0,1,.000,1,2,.500,0,2,2,2,1,0,1,3,3
palacmi01,15:00,2,2,1.000,0,0,,0,0,,0,2,2,1,0,0,2,0,4
carran01,6:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
Team Totals,240,31,76,.408,2,10,.200,16,19,.842,8,30,38,16,10,7,19,21,80
