San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
duncati01,39:00,6,23,.261,0,0,,3,5,.600,1,11,12,1,1,0,1,3,15
robinda01,36:00,5,17,.294,0,0,,6,7,.857,2,8,10,3,2,3,2,1,16
johnsav01,35:00,1,9,.111,0,0,,0,0,,2,2,4,7,1,0,3,1,2
eliema01,33:00,2,4,.500,0,0,,0,0,,0,2,2,1,0,0,1,2,4
kerseje01,22:00,1,5,.200,0,0,,0,0,,1,4,5,0,0,0,0,3,2
portete01,21:00,3,4,.750,1,1,1.000,2,2,1.000,0,3,3,6,0,0,0,1,9
daniean01,16:00,4,4,1.000,1,1,1.000,0,0,,0,1,1,1,1,0,2,1,9
rosema01,15:00,2,4,.500,0,0,,1,1,1.000,0,1,1,1,0,0,2,3,5
walkesa01,12:00,4,4,1.000,0,0,,0,0,,1,3,4,0,0,0,0,2,8
jacksja01,11:00,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,1,2
Team Totals,240,29,75,.387,2,2,1.000,12,15,.800,7,35,42,20,6,3,11,18,72
Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jonesed02,44:00,6,18,.333,2,6,.333,3,3,1.000,2,4,6,4,2,0,1,1,17
colemde01,41:00,7,19,.368,1,3,.333,4,8,.500,2,18,20,3,0,0,4,5,19
masonan01,38:00,2,6,.333,0,0,,2,2,1.000,1,6,7,6,0,0,2,3,6
wesleda01,33:00,4,11,.364,1,4,.250,0,0,,0,3,3,3,2,0,1,2,9
campbel01,33:00,4,12,.333,0,0,,0,0,,1,4,5,1,1,2,2,3,8
brownch01,22:00,4,8,.500,0,0,,0,0,,2,2,4,1,1,0,1,1,8
davisba01,15:00,0,1,.000,0,0,,0,0,,1,2,3,5,0,0,0,2,0
ellisda01,10:00,1,3,.333,1,3,.333,0,0,,0,1,1,0,0,0,0,0,3
davisri01,4:00,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,0,0
Team Totals,240,28,78,.359,5,16,.313,9,13,.692,10,40,50,24,6,2,11,17,70
