Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
paytoga01,48:00,12,21,.571,5,11,.455,3,7,.429,3,6,9,8,2,0,4,1,32
barrybr01,45:00,5,11,.455,2,7,.286,1,2,.500,1,2,3,5,1,1,3,1,13
grantho01,43:00,3,10,.300,0,0,,0,0,,3,10,13,3,0,2,0,3,6
bakervi01,40:00,4,13,.308,0,0,,2,4,.500,0,4,4,2,2,0,3,6,10
patteru01,29:00,3,10,.300,0,2,.000,5,8,.625,1,3,4,0,1,0,2,3,11
lewisra02,22:00,5,10,.500,1,2,.500,0,1,.000,1,5,6,0,0,0,2,1,11
mccoyje01,9:00,0,1,.000,0,0,,1,4,.250,0,1,1,0,0,1,0,2,1
davisem01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
persoch01,1:00,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0
Team Totals,240,32,76,.421,8,22,.364,12,26,.462,9,32,41,19,6,4,14,17,84
Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jonesed02,44:00,9,23,.391,2,8,.250,3,3,1.000,3,1,4,2,5,1,1,4,23
masonan01,44:00,2,10,.200,0,0,,8,8,1.000,2,11,13,3,2,0,6,5,12
campbel01,34:00,6,12,.500,0,0,,2,4,.500,3,7,10,1,0,0,2,5,14
wesleda01,33:00,3,11,.273,1,2,.500,0,0,,0,2,2,9,2,0,0,1,7
colemde01,27:00,7,16,.438,0,3,.000,0,0,,2,6,8,1,0,2,3,0,14
brownch01,25:00,3,8,.375,1,1,1.000,0,0,,2,4,6,0,0,0,1,0,7
davisba01,15:00,1,6,.167,0,2,.000,0,0,,1,1,2,3,0,0,1,1,2
fulleto02,14:00,1,1,1.000,0,0,,0,0,,2,4,6,0,0,1,2,1,2
ellisda01,4:00,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,1,0
Team Totals,240,32,87,.368,4,16,.250,13,15,.867,15,36,51,20,10,4,16,18,81
