Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
humphja01,35:00,12,17,.706,0,0,,1,3,.333,1,4,5,6,3,1,0,4,25
sikmaja01,35:00,5,15,.333,2,6,.333,3,3,1.000,2,7,9,6,1,1,2,3,15
roberfr01,34:00,4,10,.400,0,0,,2,4,.500,2,6,8,2,0,2,6,5,10
roberal01,33:00,6,9,.667,0,0,,2,2,1.000,2,2,4,2,0,0,1,4,14
breuera01,26:00,7,18,.389,0,0,,2,2,1.000,2,3,5,0,0,1,4,3,16
piercri01,31:00,4,9,.444,0,1,.000,8,9,.889,1,1,2,1,0,0,1,1,16
colembe01,15:00,0,2,.000,0,0,,2,2,1.000,2,3,5,1,0,0,1,3,2
presspa01,14:00,0,4,.000,0,0,,0,0,,0,1,1,1,0,1,1,1,0
grayeje01,10:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,2
brownto01,7:00,0,0,,0,0,,2,2,1.000,1,1,2,0,0,0,0,0,2
Team Totals,240,39,85,.459,2,7,.286,22,27,.815,13,28,41,19,4,6,17,25,102
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
leverfa01,37:00,7,18,.389,1,2,.500,0,0,,4,7,11,8,4,0,2,1,15
adamsmi01,32:00,1,7,.143,0,3,.000,4,6,.667,1,2,3,8,0,0,1,1,6
rasmubl01,29:00,4,12,.333,0,0,,3,4,.750,2,5,7,0,3,4,1,3,11
kemptti01,16:00,1,4,.250,0,0,,2,2,1.000,3,1,4,2,1,0,1,0,4
englial01,13:00,4,7,.571,0,0,,0,0,,1,0,1,0,0,0,1,1,8
daviswa03,32:00,10,18,.556,0,0,,4,4,1.000,0,3,3,5,0,0,3,2,24
hanzlbi01,25:00,8,12,.667,0,0,,1,1,1.000,4,3,7,0,0,0,1,6,17
lichtto01,18:00,4,6,.667,0,0,,4,4,1.000,1,2,3,2,1,0,0,1,12
hugheed01,16:00,2,6,.333,0,1,.000,0,0,,0,1,1,3,1,0,0,4,4
schayda01,12:00,0,1,.000,0,0,,2,2,1.000,0,1,1,2,1,0,0,6,2
laneje01,9:00,0,0,,0,0,,0,0,,0,0,0,0,2,0,0,1,0
dunntr01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,41,91,.451,1,6,.167,20,23,.870,16,25,41,30,13,4,10,26,103
