Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
blackro01,42:00,7,20,.350,0,1,.000,4,4,1.000,2,3,5,6,1,0,6,1,18
tarplro01,41:00,9,19,.474,0,1,.000,8,11,.727,5,12,17,2,0,1,4,4,26
perkisa01,41:00,6,13,.462,0,1,.000,2,2,1.000,3,3,6,3,7,0,0,3,14
harpede01,37:00,8,16,.500,1,5,.200,1,2,.500,0,2,2,5,1,0,2,3,18
donalja01,33:00,2,4,.500,0,0,,3,4,.750,1,8,9,0,0,1,1,2,7
davisbr01,20:00,1,5,.200,1,3,.333,1,2,.500,0,2,2,7,1,0,3,2,4
willihe01,18:00,4,9,.444,0,0,,0,1,.000,2,1,3,0,0,0,0,6,8
wennibi01,8:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2
Team Totals,240,38,88,.432,2,11,.182,19,26,.731,13,31,44,23,10,2,16,22,97
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
humphja01,36:00,6,11,.545,0,1,.000,4,5,.800,0,4,4,7,0,0,2,1,16
andergr01,33:00,7,11,.636,0,0,,2,2,1.000,1,7,8,1,2,0,4,4,16
sikmaja01,32:00,2,11,.182,0,2,.000,0,0,,2,10,12,5,1,0,2,4,4
roberal01,28:00,4,6,.667,0,0,,0,0,,2,2,4,3,2,0,1,3,8
roberfr01,23:00,4,9,.444,0,0,,0,0,,2,1,3,1,1,0,1,3,8
piercri01,36:00,12,20,.600,0,1,.000,9,11,.818,2,4,6,4,1,0,2,1,33
lohaubr01,30:00,5,11,.455,2,3,.667,6,6,1.000,0,5,5,4,1,1,1,2,18
grayeje01,21:00,2,7,.286,0,0,,2,3,.667,2,1,3,2,1,1,2,3,6
brownto01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0
Team Totals,240,42,86,.488,2,7,.286,23,27,.852,11,34,45,27,9,2,17,21,109
