Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
chapmre01,36:00,9,14,.643,2,3,.667,3,5,.600,0,5,5,6,2,0,1,1,23
tripuke01,34:00,3,12,.250,0,4,.000,6,6,1.000,0,1,1,3,2,0,1,3,12
reidjr01,32:00,3,7,.429,0,1,.000,5,8,.625,1,4,5,2,1,1,0,4,11
boguemu01,26:00,3,6,.500,1,2,.500,0,0,,1,1,2,5,3,0,3,2,7
rambiku01,25:00,4,7,.571,0,0,,4,9,.444,3,2,5,3,0,0,5,0,12
curryde01,22:00,8,13,.615,3,3,1.000,2,2,1.000,1,1,2,2,2,1,2,5,21
grayst01,19:00,1,2,.500,0,0,,2,4,.500,1,2,3,1,0,2,2,3,4
sichtje01,18:00,4,5,.800,0,0,,0,0,,0,0,0,3,1,0,1,1,8
rowsobr01,10:00,2,5,.400,0,0,,0,0,,1,2,3,0,0,0,3,3,4
hoppeda01,10:00,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,1,2,0
doziete01,8:00,1,4,.250,0,1,.000,0,0,,0,1,1,1,1,0,1,1,2
Team Totals,240,38,77,.494,6,14,.429,22,34,.647,8,20,28,26,12,4,20,25,104
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
richmmi01,41:00,10,18,.556,0,0,,8,11,.727,3,6,9,6,0,0,7,3,28
garlawi01,38:00,5,9,.556,0,0,,0,0,,0,4,4,6,4,0,2,4,10
mullich01,35:00,13,20,.650,0,1,.000,8,9,.889,2,2,4,4,1,1,6,1,34
higgiro01,26:00,4,11,.364,1,2,.500,1,2,.500,4,5,9,0,1,0,1,2,10
blabuw01,17:00,1,2,.500,0,0,,1,1,1.000,1,4,5,1,0,1,1,5,3
bolma01,27:00,1,5,.200,0,2,.000,1,2,.500,0,4,4,1,1,1,0,2,3
teaglte01,23:00,4,8,.500,0,0,,2,4,.500,2,2,4,0,0,0,2,4,10
marcisa01,20:00,3,6,.500,0,1,.000,4,4,1.000,0,2,2,4,0,0,2,2,10
johnsma01,9:00,3,5,.600,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,7
tolbeto01,4:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,3,0
Team Totals,240,44,85,.518,2,7,.286,25,33,.758,12,30,42,22,7,3,22,26,115
