Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
sikmaja01,35:00,3,9,.333,3,4,.750,3,3,1.000,1,6,7,5,1,1,0,3,12
roberal01,34:00,9,12,.750,0,0,,5,6,.833,3,9,12,7,3,0,2,4,23
roberfr01,31:00,7,13,.538,0,0,,2,3,.667,1,0,1,1,0,0,2,0,16
humphja01,30:00,6,12,.500,0,0,,3,3,1.000,2,2,4,6,4,0,2,2,15
grayeje01,16:00,2,5,.400,0,0,,0,0,,1,2,3,0,0,1,0,0,4
piercri01,28:00,11,18,.611,2,4,.500,7,7,1.000,0,1,1,1,1,0,1,4,31
presspa01,28:00,2,7,.286,0,0,,1,2,.500,2,1,3,9,2,2,2,2,5
andergr01,15:00,2,3,.667,0,0,,0,0,,3,5,8,1,0,1,2,5,4
brownto01,9:00,1,3,.333,0,0,,0,0,,1,0,1,0,1,0,0,3,2
lohaubr01,9:00,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,2,2,2
kornefr01,3:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2
horfoti01,2:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0
Team Totals,240,45,87,.517,5,8,.625,21,24,.875,14,29,43,31,12,5,14,25,116
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
brownch01,38:00,8,11,.727,0,0,,2,5,.400,5,4,9,1,0,0,2,3,18
ehlocr01,37:00,1,6,.167,0,1,.000,0,2,.000,2,4,6,5,3,2,3,3,2
pricema01,36:00,5,11,.455,2,6,.333,0,2,.000,1,1,2,12,0,0,4,1,12
nancela01,34:00,9,17,.529,0,0,,4,6,.667,1,6,7,4,2,2,4,3,22
dudlech02,20:00,3,10,.300,0,0,,1,6,.167,4,4,8,2,1,1,2,0,7
williho01,34:00,9,14,.643,0,0,,5,7,.714,2,4,6,3,1,3,1,4,23
kerrst01,29:00,1,4,.250,1,2,.500,0,1,.000,2,0,2,2,2,0,3,0,3
mortojo01,9:00,3,9,.333,0,0,,3,3,1.000,1,2,3,0,0,0,1,1,9
keysra01,3:00,2,3,.667,0,0,,0,0,,1,1,2,0,0,0,0,0,4
Team Totals,240,41,85,.482,3,9,.333,15,32,.469,19,26,45,29,9,8,20,15,100
