Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
birdla01,49:00,14,31,.452,2,4,.500,7,7,1.000,4,7,11,10,2,0,3,1,37
parisro01,40:00,6,12,.500,0,0,,4,6,.667,3,6,9,2,0,1,3,2,16
johnsde01,32:00,1,6,.167,0,0,,2,2,1.000,1,1,2,6,1,1,0,1,4
pincked01,16:00,3,4,.750,0,0,,1,2,.500,3,1,4,1,1,0,2,1,7
paxsoji02,12:00,1,3,.333,0,0,,0,0,,0,2,2,2,1,1,1,3,2
lewisre01,41:00,12,22,.545,0,0,,2,5,.400,2,4,6,2,0,0,2,3,26
mchalke01,37:00,5,11,.455,0,0,,3,6,.500,2,9,11,5,0,1,1,2,13
gamblke01,21:00,2,4,.500,0,0,,3,4,.750,3,0,3,4,0,0,1,1,7
kleinjo01,13:00,1,3,.333,0,0,,1,2,.500,1,2,3,2,0,0,1,2,3
smithmi01,4:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,265,45,97,.464,2,4,.500,23,34,.676,19,32,51,34,5,4,14,16,115
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
tisdawa01,49:00,8,17,.471,0,0,,6,8,.750,1,9,10,1,2,0,2,5,22
aingeda01,45:00,12,21,.571,2,5,.400,13,13,1.000,1,5,6,9,1,2,3,5,39
mccraro01,44:00,10,18,.556,0,1,.000,0,0,,0,7,7,6,0,1,1,5,20
kitegr01,43:00,3,5,.600,0,0,,0,0,,3,7,10,3,1,1,3,5,6
smithke01,37:00,5,14,.357,0,2,.000,0,0,,0,1,1,4,0,0,4,1,10
delnevi01,25:00,5,10,.500,0,0,,1,2,.500,0,2,2,5,1,0,0,2,11
pressha01,13:00,0,2,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0
willimi03,9:00,2,3,.667,0,0,,0,0,,3,1,4,0,1,1,0,4,4
Team Totals,265,45,90,.500,2,9,.222,20,23,.870,9,32,41,28,6,5,13,27,112
