Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnske02,42:00,10,17,.588,0,0,,12,14,.857,0,1,1,11,0,1,1,0,32
chambto01,33:00,7,14,.500,1,1,1.000,16,18,.889,0,3,3,2,0,0,2,4,31
battlke01,30:00,1,4,.250,0,0,,2,4,.500,4,2,6,1,1,0,1,2,4
westma01,27:00,4,7,.571,0,0,,5,6,.833,4,9,13,0,0,3,2,4,13
mcgeemi01,16:00,4,7,.571,1,1,1.000,2,2,1.000,0,1,1,0,1,0,3,1,11
johnsed03,30:00,7,15,.467,2,6,.333,11,12,.917,2,5,7,1,1,1,1,2,27
rambiku01,26:00,0,2,.000,0,0,,0,0,,2,7,9,3,0,0,2,3,0
langan01,16:00,2,3,.667,0,0,,2,2,1.000,1,2,3,0,1,3,1,3,6
legleti01,12:00,1,5,.200,0,0,,0,0,,0,1,1,1,0,0,1,3,2
grantgr01,6:00,0,2,.000,0,0,,0,0,,0,0,0,3,0,0,0,0,0
perryti01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,36,76,.474,4,8,.500,50,58,.862,13,31,44,22,4,8,14,23,126
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hopsode01,38:00,4,13,.308,1,1,1.000,11,11,1.000,3,2,5,2,0,1,2,6,20
connele01,36:00,8,14,.571,0,0,,1,3,.333,3,7,10,8,2,0,0,5,17
haleyja01,25:00,4,10,.400,0,0,,4,5,.800,1,2,3,0,0,1,1,5,12
bowiesa01,23:00,4,9,.444,0,1,.000,1,2,.500,0,5,5,1,2,1,2,6,9
shortpu01,17:00,4,7,.571,0,0,,0,0,,1,1,2,2,1,0,0,1,8
morrich01,36:00,14,23,.609,4,8,.500,1,4,.250,3,3,6,1,3,3,0,4,33
myerspe01,31:00,5,12,.417,0,0,,2,2,1.000,1,2,3,3,0,0,2,5,12
dudlech02,25:00,3,8,.375,0,0,,2,4,.500,5,4,9,0,0,0,1,5,8
woodle01,6:00,0,1,.000,0,1,.000,0,0,,0,1,1,2,0,0,1,0,0
shackch01,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
Team Totals,240,46,97,.474,5,11,.455,22,31,.710,17,28,45,19,8,6,9,37,119
