Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
vincesa01,44:00,6,15,.400,0,1,.000,11,13,.846,0,3,3,11,3,0,3,5,23
catlete01,41:00,5,14,.357,0,0,,13,19,.684,4,8,12,0,0,1,3,4,23
theusre01,39:00,12,22,.545,0,2,.000,4,4,1.000,2,1,3,7,2,0,5,4,28
reynoje01,39:00,7,13,.538,0,0,,2,2,1.000,5,4,9,2,1,0,1,1,16
corzida01,5:00,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0
turneje01,26:00,5,8,.625,0,0,,0,0,,3,6,9,0,1,0,0,6,10
greensi02,23:00,4,10,.400,0,0,,1,2,.500,3,5,8,2,0,1,4,4,9
anderni01,14:00,2,5,.400,0,0,,4,4,1.000,0,2,2,0,1,0,2,1,8
acresma01,11:00,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,1,2,0
skilesc01,9:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,2,1,0
anslemi01,8:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0
smithot01,6:00,0,1,.000,0,1,.000,0,2,.000,1,2,3,0,0,0,0,0,0
Team Totals,265,41,93,.441,0,4,.000,35,46,.761,20,35,55,22,8,2,22,28,117
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
williho01,47:00,8,16,.500,0,0,,7,10,.700,3,7,10,2,0,3,3,3,23
keysra01,40:00,9,19,.474,0,0,,1,1,1.000,0,3,3,3,5,1,4,5,19
mortojo01,35:00,4,9,.444,0,0,,1,2,.500,0,1,1,9,1,0,3,5,9
harpero01,32:00,12,24,.500,0,0,,2,3,.667,3,3,6,6,5,1,1,6,26
rollitr01,32:00,3,5,.600,0,0,,2,2,1.000,3,4,7,1,0,3,1,6,8
ehlocr01,42:00,1,9,.111,0,2,.000,3,6,.500,1,3,4,8,1,0,4,3,5
brownch01,17:00,3,7,.429,0,0,,0,0,,1,3,4,1,0,1,0,3,6
mokespa01,16:00,4,7,.571,0,0,,4,5,.800,1,0,1,0,0,0,2,5,12
bennewi01,4:00,1,4,.250,0,0,,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,265,45,100,.450,0,2,.000,20,29,.690,12,24,36,30,12,9,18,36,110
