New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
vasqugr01,39:12,9,18,.500,0,3,.000,0,0,,1,7,8,9,2,0,3,3,18,-4
gordoer01,30:38,8,17,.471,2,4,.500,2,3,.667,0,2,2,0,1,0,3,1,20,-6
aminual01,27:52,2,4,.500,0,0,,2,3,.667,3,5,8,0,1,0,0,1,6,-7
lopezro01,26:17,3,4,.750,0,0,,0,0,,2,0,2,2,0,0,2,2,6,-2
davisan02,16:24,4,8,.500,0,0,,8,8,1.000,2,5,7,0,0,0,1,5,16,+5
anderry01,35:31,6,18,.333,1,10,.100,0,0,,2,3,5,1,1,0,1,3,13,-11
amundlo01,17:48,0,1,.000,0,0,,1,2,.500,1,3,4,3,0,0,0,2,1,-10
thomala01,16:00,1,1,1.000,0,0,,1,3,.333,0,2,2,0,0,0,0,2,3,0
roberbr01,15:29,2,7,.286,0,2,.000,0,0,,0,0,0,0,0,0,0,0,4,-6
masonro01,14:49,0,2,.000,0,0,,0,0,,0,2,2,0,1,0,1,2,0,-4
Team Totals,240,35,80,.438,3,19,.158,14,19,.737,11,29,40,15,6,0,11,21,87,
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
templga01,44:57,4,5,.800,0,0,,2,3,.667,0,2,2,5,1,0,0,0,10,+13
walljo01,33:36,12,15,.800,3,3,1.000,2,2,1.000,1,3,4,9,2,0,3,1,29,+12
webstma02,32:31,6,14,.429,4,11,.364,2,2,1.000,1,3,4,1,0,0,2,2,18,+1
okafoem01,27:37,1,4,.250,0,0,,2,4,.500,0,2,2,2,1,1,2,1,4,+2
hilarne01,23:23,2,9,.222,0,0,,5,6,.833,1,1,2,1,1,2,1,3,9,+3
booketr01,27:27,1,3,.333,0,0,,0,0,,5,8,13,0,0,1,1,5,2,+5
arizatr01,22:15,2,10,.200,0,4,.000,0,0,,0,8,8,4,0,0,0,0,4,-1
serapke01,17:33,4,6,.667,0,0,,2,2,1.000,0,1,1,0,0,3,2,2,10,+8
martica01,10:41,4,6,.667,2,2,1.000,0,0,,1,2,3,1,0,0,1,4,10,+2
Team Totals,240,36,72,.500,9,20,.450,15,19,.789,9,30,39,23,5,7,12,18,96,
