Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
paulch01,39:27,12,15,.800,3,5,.600,6,9,.667,1,5,6,5,2,0,7,2,33,-6
griffbl01,36:50,4,12,.333,0,1,.000,6,8,.750,2,7,9,3,0,1,4,5,14,-13
butleca01,32:21,5,14,.357,4,10,.400,0,0,,0,1,1,0,1,0,0,3,14,-7
jordade01,32:11,3,3,1.000,0,0,,2,5,.400,3,8,11,1,0,0,0,3,8,+6
greenwi01,16:47,2,6,.333,1,3,.333,0,0,,0,2,2,1,2,0,1,2,5,+7
crawfja01,34:17,4,12,.333,0,4,.000,2,2,1.000,0,1,1,5,0,1,1,1,10,-10
barnema02,30:08,4,13,.308,2,8,.250,0,0,,1,2,3,1,1,2,0,4,10,-7
odomla01,19:09,3,5,.600,0,1,.000,0,1,.000,2,4,6,1,0,0,1,2,6,-2
bledser01,13:33,1,3,.333,0,1,.000,0,0,,2,2,4,1,0,0,3,0,2,-1
hillgr01,5:36,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-9
holliry01,4:41,0,2,.000,0,0,,0,0,,0,1,1,1,0,0,0,2,0,+7
Team Totals,265,38,85,.447,10,33,.303,16,25,.640,11,33,44,19,6,4,17,24,102,
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mayooj01,43:51,5,15,.333,0,4,.000,1,2,.500,0,5,5,4,3,0,1,4,11,+7
nowitdi01,39:24,12,21,.571,0,3,.000,9,10,.900,1,8,9,1,0,0,1,2,33,+10
wrighbr03,31:08,5,8,.625,0,0,,1,2,.500,3,4,7,2,1,2,1,1,11,-9
jamesmi01,27:27,4,8,.500,2,4,.500,0,0,,0,4,4,6,0,0,1,6,10,+6
mariosh01,25:41,2,6,.333,0,1,.000,0,0,,2,2,4,3,3,1,4,3,4,-6
cartevi01,33:27,3,9,.333,2,7,.286,6,6,1.000,0,5,5,2,3,1,3,1,14,+13
collida01,25:28,3,6,.500,1,3,.333,6,6,1.000,1,1,2,4,1,1,3,1,13,-1
brandel01,25:09,4,7,.571,0,0,,0,1,.000,0,5,5,0,1,2,0,3,8,+12
crowdja01,13:21,2,2,1.000,1,1,1.000,0,0,,1,0,1,1,0,0,1,0,5,+1
morroan01,0:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Team Totals,265,40,82,.488,6,23,.261,23,27,.852,8,34,42,23,12,7,15,21,109,
