Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
georgpa01,37:59,10,17,.588,2,5,.400,2,3,.667,0,8,8,6,3,0,3,2,24,+31
hillge01,29:45,3,5,.600,1,1,1.000,3,3,1.000,1,4,5,3,1,0,2,2,10,+34
westda01,28:00,3,8,.375,0,0,,1,4,.250,1,6,7,2,0,0,2,3,7,+17
stephla01,27:29,3,9,.333,0,1,.000,0,0,,0,2,2,3,1,0,0,1,6,+12
hibbero01,24:09,5,10,.500,0,0,,6,8,.750,5,6,11,1,1,1,2,5,16,+27
johnsor01,20:31,5,10,.500,2,5,.400,0,0,,0,4,4,3,0,0,0,0,12,+13
mahinia01,20:11,4,8,.500,0,0,,1,2,.500,2,5,7,1,1,1,0,2,9,-6
hansbty01,20:00,5,10,.500,0,0,,3,6,.500,5,4,9,1,1,0,3,2,13,+8
augusdj01,18:29,2,4,.500,2,2,1.000,0,0,,1,1,2,1,0,0,1,2,6,-7
greenge01,10:01,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,2,0,0,0,-6
pendeje02,3:26,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Team Totals,240,40,84,.476,7,15,.467,16,26,.615,15,40,55,22,8,4,13,19,103,
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mayooj01,34:36,3,10,.300,1,5,.200,0,0,,0,3,3,1,0,0,2,1,7,-21
nowitdi01,32:42,10,20,.500,0,2,.000,1,2,.500,0,7,7,1,1,1,3,2,21,-11
mariosh01,24:08,4,7,.571,0,0,,0,2,.000,1,3,4,1,2,0,2,2,8,-17
wrighbr03,21:51,2,5,.400,0,0,,0,0,,0,3,3,1,0,2,0,1,4,-7
jamesmi01,19:30,0,4,.000,0,1,.000,0,0,,0,0,0,4,1,0,1,4,0,-22
collida01,29:03,2,6,.333,1,1,1.000,5,6,.833,1,1,2,8,0,0,1,4,10,-6
cartevi01,25:29,5,13,.385,1,2,.500,3,3,1.000,0,1,1,1,3,0,1,5,14,-3
brandel01,20:31,2,8,.250,0,0,,1,1,1.000,3,5,8,0,1,2,0,3,5,-4
morroan01,11:05,2,4,.500,0,1,.000,0,0,,0,0,0,0,0,0,1,0,4,-8
crowdja01,10:17,1,3,.333,1,2,.500,0,0,,0,3,3,0,0,1,0,0,3,-11
kamanch01,3:57,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-11
jamesbe01,3:26,1,1,1.000,0,0,,0,0,,2,0,2,1,0,1,0,0,2,-2
dentmju01,3:26,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,32,83,.386,4,14,.286,10,14,.714,7,27,34,18,8,7,11,24,78,
