Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wilkida02,39:13,10,15,.667,2,4,.500,2,4,.500,0,1,1,2,4,0,3,3,24,+11
hawessp01,38:09,8,11,.727,1,2,.500,0,0,,2,10,12,5,0,4,3,6,17,+22
holidjr01,37:43,6,12,.500,3,5,.600,3,3,1.000,0,6,6,15,4,1,5,3,18,+3
youngth01,34:21,9,15,.600,0,0,,0,0,,0,1,1,1,2,0,2,3,18,-7
turneev01,31:08,6,12,.500,0,2,.000,0,2,.000,0,4,4,0,2,0,6,3,12,+5
moultar01,21:53,3,6,.500,0,0,,2,2,1.000,5,3,8,2,0,0,1,2,8,-11
iveyro01,17:24,1,4,.250,1,3,.333,0,0,,0,0,0,1,0,0,0,0,3,-12
wrighdo01,14:30,0,2,.000,0,2,.000,0,0,,0,1,1,1,1,0,2,1,0,-12
jenkich01,5:39,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-4
Team Totals,240,43,78,.551,7,18,.389,7,11,.636,7,27,34,27,13,5,22,22,100,
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iguodan01,40:26,5,9,.556,0,1,.000,3,4,.750,2,2,4,4,2,1,4,2,13,+8
millean02,39:36,9,14,.643,0,1,.000,3,5,.600,1,2,3,8,1,0,2,4,21,-12
gallida01,35:54,3,10,.300,2,3,.667,4,4,1.000,0,4,4,2,1,0,7,1,12,+1
farieke01,26:17,4,9,.444,0,0,,0,0,,2,5,7,1,0,1,0,1,8,0
koufoko01,21:47,2,6,.333,0,0,,1,2,.500,4,4,8,1,0,3,1,3,5,-7
breweco01,32:32,10,18,.556,5,6,.833,4,5,.800,0,1,1,0,5,1,0,5,29,+3
randoan01,21:11,3,6,.500,0,0,,1,2,.500,0,3,3,0,3,1,1,0,7,+7
mcgeeja01,16:08,1,3,.333,0,0,,4,5,.800,2,1,3,1,1,1,4,3,6,+1
fournev01,6:09,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+4
Team Totals,240,37,76,.487,7,11,.636,20,27,.741,11,23,34,18,13,8,19,19,101,
