Brooklyn Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
johnsjo02,36:26,1,10,.100,0,3,.000,8,9,.889,0,2,2,3,0,0,1,1,10,-4
willide01,32:51,4,12,.333,1,5,.200,5,5,1.000,0,5,5,10,2,0,2,2,14,+8
lopezbr01,28:00,5,14,.357,0,0,,3,4,.750,1,4,5,0,1,4,1,2,13,+8
humphkr01,25:59,3,6,.500,0,0,,0,0,,3,7,10,0,3,2,0,3,6,+10
wallage01,24:30,2,3,.667,0,1,.000,0,0,,0,1,1,3,1,0,4,2,4,-11
watsocj01,23:21,4,7,.571,3,4,.750,2,2,1.000,0,0,0,3,1,0,0,2,13,+5
evansre01,21:55,1,1,1.000,0,0,,1,1,1.000,1,3,4,1,0,0,1,5,3,-2
blatcan01,19:28,11,12,.917,0,0,,0,1,.000,2,0,2,1,0,0,0,0,22,+2
stackje01,14:46,0,4,.000,0,3,.000,0,0,,0,3,3,0,0,0,1,0,0,+17
brookma01,12:22,5,6,.833,1,1,1.000,3,3,1.000,0,1,1,1,0,0,0,0,14,+13
tayloty01,0:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
Team Totals,240,36,75,.480,5,17,.294,22,25,.880,7,26,33,22,8,6,10,18,99,
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
couside01,34:24,12,21,.571,1,1,1.000,4,6,.667,2,5,7,3,2,1,4,3,29,-2
evansty01,31:34,8,14,.571,1,2,.500,4,6,.667,1,6,7,2,1,2,2,3,21,-2
salmojo01,27:45,1,3,.333,0,2,.000,0,0,,0,5,5,1,0,0,0,1,2,+2
thompja02,26:45,4,9,.444,0,0,,0,2,.000,5,3,8,0,0,1,3,2,8,-6
brookaa01,18:00,2,2,1.000,0,0,,0,1,.000,0,2,2,0,0,0,2,2,4,-1
thornma01,26:23,4,13,.308,3,10,.300,1,2,.500,0,2,2,0,0,0,1,5,12,-17
robinth01,19:32,2,4,.500,0,0,,0,0,,3,1,4,2,0,0,1,3,4,-1
johnsja01,16:40,2,3,.667,0,0,,0,0,,1,1,2,1,2,0,2,0,4,-5
hayesch01,14:30,1,5,.200,0,0,,0,0,,3,0,3,0,0,0,1,1,2,-9
thomais02,14:02,0,3,.000,0,2,.000,1,2,.500,0,1,1,4,0,0,0,3,1,+2
fredeji01,10:25,1,3,.333,1,1,1.000,0,0,,0,1,1,0,1,0,1,1,3,-6
Team Totals,240,37,80,.463,6,18,.333,10,19,.526,15,27,42,13,6,4,17,24,90,
