Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
millspa01,44:13,7,17,.412,0,1,.000,8,12,.667,4,10,14,3,3,0,3,4,22,+2
favorde01,30:06,11,20,.550,0,0,,1,3,.333,7,8,15,1,1,1,2,0,23,-9
foyera01,20:23,0,6,.000,0,2,.000,0,0,,1,0,1,1,1,0,0,0,0,-9
watsoea01,17:27,0,4,.000,0,0,,0,0,,1,3,4,2,3,0,4,0,0,-6
willima02,14:51,0,5,.000,0,2,.000,0,0,,0,2,2,0,0,0,1,0,0,-6
haywago01,38:09,3,16,.188,1,2,.500,6,6,1.000,3,4,7,5,0,0,3,2,13,+5
burksal01,35:33,7,10,.700,1,1,1.000,4,4,1.000,0,3,3,4,2,0,6,4,19,+5
carrode01,32:39,5,8,.625,2,5,.400,1,2,.500,1,2,3,1,3,0,1,3,13,+8
kanteen01,31:39,7,13,.538,0,0,,4,4,1.000,6,4,10,1,1,1,1,4,18,+5
Team Totals,265,40,99,.404,4,13,.308,24,31,.774,23,36,59,18,14,2,21,17,108,
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jennibr01,46:32,8,14,.571,4,5,.800,0,0,,0,1,1,17,3,0,3,2,20,+4
ellismo01,43:54,15,21,.714,1,3,.333,3,5,.600,1,3,4,3,4,1,5,3,34,+8
sandela01,39:43,3,9,.333,0,0,,2,4,.500,5,11,16,3,1,6,2,5,8,+5
ilyaser01,31:06,3,13,.231,1,3,.333,0,0,,2,2,4,4,2,1,0,4,7,+1
mbahalu01,20:11,3,5,.600,1,1,1.000,0,0,,1,3,4,0,0,0,3,0,7,+10
redicjj01,29:44,7,14,.500,3,9,.333,0,0,,0,2,2,1,1,0,1,3,17,-16
dalemsa01,21:54,4,8,.500,0,0,,0,0,,3,6,9,0,2,1,1,3,8,0
dunlemi02,18:39,1,7,.143,0,3,.000,4,4,1.000,0,2,2,1,0,0,2,0,6,-3
udohek01,13:17,1,4,.250,0,0,,0,0,,0,0,0,0,0,1,0,3,2,-4
Team Totals,265,45,95,.474,10,24,.417,9,13,.692,12,30,42,29,13,10,17,23,109,
