Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willide02,32:57,7,15,.467,2,4,.500,5,6,.833,0,6,6,4,1,0,2,3,21,+17
stiemgr01,32:31,6,8,.750,0,0,,0,0,,1,8,9,0,5,1,0,3,12,+12
rubiori01,25:59,4,10,.400,3,5,.600,1,2,.500,0,3,3,3,2,0,4,1,12,+11
ridnolu01,22:16,4,10,.400,1,3,.333,0,0,,0,1,1,6,0,0,2,3,9,+12
kirilan01,20:21,2,6,.333,0,0,,1,1,1.000,3,3,6,4,2,0,0,0,5,+13
bareajo01,25:44,4,13,.308,1,7,.143,1,1,1.000,0,4,4,5,0,0,1,1,10,+1
budinch01,23:43,6,13,.462,3,7,.429,0,0,,1,3,4,1,0,0,1,1,15,+6
shvedal01,22:01,2,5,.400,1,2,.500,1,2,.500,0,2,2,3,1,1,0,1,6,+2
cunnida01,21:27,4,7,.571,0,0,,2,2,1.000,1,5,6,0,0,0,1,2,10,+2
johnsch03,9:06,2,3,.667,0,0,,1,2,.500,2,2,4,0,0,0,0,2,5,-5
gelabmi01,3:56,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3,-6
Team Totals,240,42,91,.462,12,29,.414,12,16,.750,8,37,45,26,11,2,12,17,108,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duncati01,27:25,5,11,.455,0,0,,7,7,1.000,2,12,14,3,0,1,5,1,17,-5
parketo01,26:42,3,10,.300,0,0,,9,9,1.000,0,0,0,8,1,0,2,1,15,-4
leonaka01,26:21,2,6,.333,0,1,.000,0,0,,0,3,3,1,2,0,1,3,4,-5
bonnema01,25:50,3,4,.750,1,1,1.000,0,0,,0,2,2,1,0,0,1,3,7,-17
greenda02,15:53,2,5,.400,0,3,.000,0,0,,0,0,0,2,1,0,1,0,4,-14
blairde01,29:33,5,9,.556,0,0,,0,0,,0,6,6,0,1,1,1,3,10,-6
nealga01,21:24,6,12,.500,3,6,.500,2,2,1.000,0,3,3,0,0,0,1,2,17,-1
josepco01,21:18,1,5,.200,0,0,,0,0,,1,4,5,1,0,0,0,0,2,-9
baynear01,13:12,1,4,.250,0,0,,2,2,1.000,1,2,3,0,0,0,2,5,4,+2
decolna01,12:00,1,4,.250,0,2,.000,2,2,1.000,0,2,2,2,0,0,1,2,4,-9
ginobma01,11:46,1,4,.250,0,2,.000,0,0,,0,1,1,2,0,0,2,1,2,+10
millspa02,8:36,3,5,.600,3,3,1.000,0,0,,0,1,1,0,0,0,0,1,9,-7
Team Totals,240,33,79,.418,7,18,.389,22,22,1.000,4,36,40,20,5,2,17,22,95,
