Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hughela01,37:23,4,11,.364,0,1,.000,0,0,,1,2,3,1,2,0,1,4,8,-12
jamesle01,35:35,6,18,.333,2,7,.286,3,8,.375,1,5,6,9,1,0,2,4,17,-12
goodedr01,31:45,4,9,.444,0,0,,3,5,.600,4,5,9,1,1,0,0,2,11,-5
gibsoda01,28:53,5,8,.625,4,6,.667,5,6,.833,0,1,1,1,0,0,2,1,19,-4
ilgauzy01,27:32,2,5,.400,0,0,,2,3,.667,2,3,5,0,0,0,3,4,6,+13
varejan01,16:51,1,1,1.000,0,0,,0,0,,0,2,2,0,2,0,1,5,2,-6
pavloal01,15:00,4,7,.571,0,0,,2,2,1.000,0,1,1,2,2,0,2,2,10,+8
marshdo01,14:33,2,5,.400,1,4,.250,0,0,,0,4,4,0,1,1,2,1,5,+2
jonesda01,14:10,2,5,.400,1,4,.250,0,0,,0,1,1,1,0,0,0,1,5,+4
snower01,13:02,2,5,.400,0,0,,0,0,,0,0,0,4,0,0,0,1,4,+6
pollasc01,5:17,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,4,2,-9
Team Totals,240,33,76,.434,8,22,.364,15,24,.625,8,24,32,19,9,1,14,29,89,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wadedw01,42:25,9,20,.450,0,1,.000,23,24,.958,0,4,4,5,3,2,12,0,41,+12
paytoga01,34:52,3,6,.500,0,2,.000,0,0,,1,3,4,2,0,0,1,1,6,-4
kaponja01,34:34,5,8,.625,3,5,.600,0,0,,0,2,2,0,1,0,1,2,13,-6
hasleud01,30:47,3,4,.750,0,0,,1,4,.250,2,7,9,0,0,1,0,2,7,+4
onealsh01,28:03,6,13,.462,0,0,,4,7,.571,2,6,8,2,1,1,0,6,16,+11
poseyja01,32:11,1,5,.200,1,3,.333,0,0,,1,5,6,0,2,0,0,3,3,+8
walkean02,24:05,2,6,.333,0,1,.000,0,0,,4,6,10,0,0,0,1,1,4,+4
mournal01,13:03,1,4,.250,0,0,,0,0,,1,0,1,0,0,1,2,4,2,-14
Team Totals,240,30,66,.455,4,12,.333,28,35,.800,11,33,44,9,7,5,17,19,92,
