San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
parketo01,35:44,9,16,.563,0,1,.000,4,6,.667,2,5,7,7,1,1,3,2,22,+1
duncati01,34:33,6,11,.545,0,0,,5,9,.556,4,8,12,1,1,2,8,4,17,0
bowenbr01,29:49,2,4,.500,1,3,.333,1,3,.333,2,1,3,0,0,1,0,2,6,-1
barrybr01,23:26,2,7,.286,1,4,.250,0,0,,0,2,2,3,0,1,0,2,5,+7
elsonfr01,18:52,1,2,.500,0,0,,0,0,,1,2,3,1,1,0,0,2,2,-7
finlemi01,28:55,4,11,.364,3,7,.429,6,6,1.000,0,3,3,0,1,0,1,0,17,+1
ginobma01,28:53,4,11,.364,1,6,.167,4,7,.571,0,3,3,2,3,0,2,2,13,-14
bonnema01,16:00,3,5,.600,1,3,.333,2,2,1.000,3,0,3,0,1,0,0,0,9,+3
vaughja01,15:45,3,5,.600,0,0,,0,0,,0,1,1,1,1,0,0,1,6,+6
obertfa01,8:04,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,0,3,2,-1
Team Totals,240,35,74,.473,7,24,.292,22,33,.667,12,27,39,16,9,5,14,18,99,
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
grangda01,40:59,6,14,.429,1,3,.333,3,3,1.000,1,1,2,3,1,1,5,0,16,-1
dunlemi02,39:44,6,16,.375,1,6,.167,8,8,1.000,0,7,7,2,2,0,1,3,21,+11
tinslja01,35:13,9,17,.529,1,1,1.000,1,3,.333,1,2,3,8,4,0,3,3,20,+10
murphtr01,34:10,8,13,.615,2,2,1.000,2,2,1.000,0,1,1,0,2,2,1,5,20,+9
fosteje01,9:20,0,3,.000,0,0,,0,0,,4,5,9,0,0,0,0,0,0,-5
dioguik01,31:56,7,13,.538,0,0,,4,4,1.000,8,5,13,1,0,1,3,5,18,0
armstda01,19:12,0,1,.000,0,1,.000,0,0,,0,3,3,6,0,0,1,0,0,-16
willish03,17:24,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,1,0,1,3,-9
harrida01,8:42,0,1,.000,0,0,,2,2,1.000,0,2,2,1,1,0,0,4,2,+2
bastoma01,3:20,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+4
Team Totals,240,37,80,.463,6,14,.429,20,22,.909,14,28,42,21,10,5,14,21,100,
