Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
kaponja01,38:04,7,11,.636,2,4,.500,3,3,1.000,0,2,2,2,1,0,1,0,19,+2
wadedw01,37:44,10,17,.588,1,1,1.000,9,9,1.000,0,6,6,9,1,3,5,2,30,+20
paytoga01,31:45,4,7,.571,1,1,1.000,1,4,.250,0,3,3,5,1,0,2,3,10,-3
hasleud01,27:37,4,6,.667,0,0,,1,1,1.000,1,9,10,3,0,0,1,4,9,+9
onealsh01,24:05,4,9,.444,0,0,,1,2,.500,0,4,4,0,0,4,4,1,9,+2
walkean02,27:27,1,7,.143,0,5,.000,0,0,,0,5,5,1,1,1,1,1,2,+3
poseyja01,26:30,2,5,.400,2,5,.400,0,0,,0,8,8,0,1,0,2,2,6,+9
mournal01,13:17,1,1,1.000,0,0,,2,4,.500,1,3,4,1,0,1,0,2,4,+14
jonesed02,7:32,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+12
doleami01,3:34,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-4
wrighdo01,2:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
Team Totals,240,34,66,.515,6,17,.353,17,23,.739,2,40,42,21,5,9,16,15,91,
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
rondora01,36:56,4,10,.400,0,0,,0,0,,2,6,8,7,2,0,4,3,8,+7
jeffeal01,36:06,6,17,.353,0,0,,1,2,.500,7,9,16,3,1,1,1,1,13,-4
gomesry01,35:27,6,19,.316,1,2,.500,2,2,1.000,4,2,6,0,0,1,1,0,15,+5
westde01,30:31,4,17,.235,0,2,.000,2,2,1.000,2,0,2,8,1,0,2,4,10,-16
perkike01,17:51,0,2,.000,0,0,,0,0,,1,4,5,1,0,2,0,3,0,-3
greenge01,16:23,1,6,.167,1,4,.250,0,0,,0,0,0,0,0,0,1,5,3,-6
telfase01,15:53,2,3,.667,0,0,,0,0,,0,0,0,1,0,0,1,0,4,-15
szczewa02,13:40,5,11,.455,3,4,.750,1,1,1.000,0,1,1,1,0,0,0,1,14,-4
scalabr01,13:04,2,4,.500,2,4,.500,0,0,,0,0,0,0,0,0,1,3,6,-20
olowomi01,10:45,0,2,.000,0,0,,0,0,,0,3,3,0,0,0,0,1,0,-4
rayal01,9:29,1,5,.200,0,3,.000,1,1,1.000,1,3,4,1,0,0,0,1,3,-6
powele01,3:55,0,1,.000,0,0,,3,4,.750,1,2,3,0,0,0,0,0,3,+6
Team Totals,240,31,97,.320,7,19,.368,10,12,.833,18,30,48,22,4,4,11,22,79,
