Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iguodan01,45:53,5,14,.357,1,5,.200,8,11,.727,1,7,8,6,1,1,4,3,19,+12
millean02,37:52,4,8,.500,0,0,,1,1,1.000,1,1,2,5,1,0,2,4,9,-1
huntest01,37:01,2,5,.400,0,0,,3,5,.600,2,4,6,1,0,2,2,6,7,-4
greenwi01,26:04,5,9,.556,2,4,.500,1,2,.500,0,1,1,2,0,0,1,0,13,-2
dalemsa01,15:21,4,6,.667,0,0,,4,5,.800,0,3,3,0,1,2,2,5,12,+6
smithjo02,34:58,4,10,.400,0,1,.000,4,4,1.000,3,10,13,1,2,0,3,4,12,+9
korveky01,23:45,5,12,.417,3,7,.429,4,5,.800,2,3,5,2,2,0,0,1,17,+9
willilo02,10:09,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0,+9
carnero01,8:57,2,2,1.000,0,0,,0,1,.000,0,0,0,0,0,0,0,1,4,+2
Team Totals,240,31,67,.463,6,17,.353,25,34,.735,9,29,38,18,7,5,15,24,93,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willija02,42:43,7,19,.368,2,10,.200,5,5,1.000,0,0,0,6,1,0,3,1,21,-7
poseyja01,38:21,3,9,.333,1,4,.250,1,1,1.000,1,9,10,3,0,0,0,4,8,-11
jonesed02,37:21,3,9,.333,2,6,.333,2,2,1.000,1,5,6,2,1,0,1,1,10,+4
hasleud01,33:22,5,12,.417,0,0,,1,2,.500,4,10,14,2,0,0,2,2,11,-6
onealsh01,32:29,8,11,.727,0,0,,2,9,.222,5,1,6,1,0,1,6,5,18,+1
walkean02,24:18,4,12,.333,1,7,.143,2,4,.500,3,1,4,2,0,0,3,6,11,-14
wrighdo01,18:15,1,2,.500,0,0,,0,0,,0,2,2,2,0,2,1,3,2,-7
paytoga01,7:31,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-3
doleami01,5:39,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,4,+3
Team Totals,240,33,77,.429,6,27,.222,13,23,.565,14,28,42,19,2,3,17,22,85,
