Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
alstora01,37:27,4,13,.308,3,8,.375,1,2,.500,0,3,3,9,1,0,4,2,12,+10
mcgratr01,37:18,11,19,.579,3,5,.600,7,11,.636,2,4,6,5,1,3,4,1,32,+16
mingya01,33:57,10,24,.417,0,0,,3,4,.750,1,6,7,4,0,0,1,4,23,-4
battish01,33:28,1,2,.500,0,0,,0,0,,0,4,4,3,0,0,1,3,2,+2
hayesch01,29:49,3,5,.600,0,0,,0,0,,2,6,8,0,1,0,1,6,6,+21
headlu01,29:18,2,5,.400,2,3,.667,0,0,,0,3,3,2,0,1,2,3,6,-7
mutomdi01,13:01,4,6,.667,0,0,,2,2,1.000,4,4,8,0,0,0,0,1,10,+8
snydeki01,12:57,1,1,1.000,0,0,,0,0,,0,0,0,2,1,0,0,1,2,-14
howarju01,12:45,2,3,.667,0,0,,0,0,,2,2,4,1,0,0,1,3,4,-12
Team Totals,240,38,78,.487,8,16,.500,13,19,.684,11,32,43,26,4,4,14,24,97,
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
reddmi01,45:25,11,21,.524,0,0,,12,14,.857,0,2,2,0,1,0,2,1,34,-4
willima01,29:24,4,10,.400,1,2,.500,0,0,,0,2,2,2,0,0,2,2,9,-18
villach01,25:20,3,8,.375,0,2,.000,2,2,1.000,2,3,5,2,2,0,3,0,8,-22
bogutan01,22:12,2,7,.286,0,0,,3,4,.750,0,3,3,4,0,1,1,3,7,-20
patteru01,19:34,1,4,.250,0,0,,2,2,1.000,0,0,0,0,1,0,1,0,4,-14
bellch01,31:01,9,15,.600,2,5,.400,2,4,.500,0,3,3,5,1,0,0,5,22,+10
gadzuda01,25:16,2,4,.500,0,0,,1,4,.250,3,9,12,2,0,1,1,3,5,+16
skinnbr01,22:25,2,3,.667,0,0,,0,0,,1,2,3,2,0,1,1,3,4,+16
blakest01,19:24,0,1,.000,0,1,.000,0,0,,1,2,3,5,1,0,0,2,0,+16
Team Totals,240,34,73,.466,3,10,.300,22,30,.733,7,26,33,22,6,3,11,19,93,
