Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
terryja01,39:55,6,20,.300,1,6,.167,0,0,,2,1,3,4,3,1,3,4,13,-6
dampier01,36:47,4,5,.800,0,0,,3,4,.750,6,7,13,2,1,2,1,3,11,-8
nowitdi01,36:10,9,23,.391,1,4,.250,3,3,1.000,0,11,11,4,0,1,6,3,22,-1
georgde01,26:26,2,10,.200,0,3,.000,0,0,,1,4,5,0,0,1,1,3,4,-6
howarjo01,7:20,1,4,.250,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2,+4
harride01,32:19,5,5,1.000,0,0,,0,1,.000,2,3,5,5,0,0,1,3,10,+1
stackje01,29:07,2,12,.167,1,3,.333,2,2,1.000,1,3,4,4,1,0,2,1,7,-2
buckngr01,19:54,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,2,2,0,-8
diopde01,8:18,1,1,1.000,0,0,,0,1,.000,0,5,5,0,0,0,0,3,2,+6
croshau01,3:42,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,0
Team Totals,240,30,83,.361,3,17,.176,8,11,.727,13,36,49,20,5,5,16,23,71,
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hilarne01,42:48,7,12,.583,0,0,,2,2,1.000,2,8,10,4,1,0,3,4,16,+10
anthoca01,41:26,7,21,.333,0,0,,9,11,.818,3,7,10,3,1,0,1,4,23,+7
iversal01,39:25,9,23,.391,0,2,.000,4,6,.667,0,3,3,5,2,0,3,4,22,+9
cambyma01,37:37,1,8,.125,0,0,,3,4,.750,3,11,14,2,1,3,1,2,5,+13
blakest01,32:46,2,5,.400,0,0,,1,2,.500,1,2,3,3,0,0,2,0,5,-11
smithjr01,22:30,0,4,.000,0,2,.000,0,0,,0,1,1,1,1,1,0,2,0,+1
kleizli01,19:24,1,3,.333,1,3,.333,0,0,,0,5,5,1,0,3,1,2,3,-2
evansre01,4:04,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,-7
Team Totals,240,27,76,.355,1,7,.143,20,27,.741,9,38,47,19,6,7,11,18,75,
