Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
davisri01,45:12,10,17,.588,3,4,.750,0,2,.000,0,2,2,3,2,1,1,1,23,-1
hassetr01,43:42,4,8,.500,1,1,1.000,1,2,.500,0,4,4,4,0,0,2,4,10,-1
garneke01,39:11,11,23,.478,0,1,.000,9,9,1.000,1,7,8,3,1,1,2,4,31,-1
blounma01,38:21,4,12,.333,0,0,,2,2,1.000,1,6,7,1,1,0,4,3,10,+2
jamesmi01,30:52,4,6,.667,0,1,.000,0,0,,0,3,3,5,2,0,1,3,8,-3
foyera01,22:08,2,6,.333,0,2,.000,1,2,.500,1,4,5,1,1,0,2,2,5,0
jaricma01,17:06,1,3,.333,0,0,,0,0,,2,2,4,3,2,0,1,2,2,-4
smithcr01,15:09,2,5,.400,0,0,,1,2,.500,3,1,4,0,0,0,0,3,5,-5
madsema01,13:19,1,1,1.000,0,0,,2,4,.500,0,3,3,1,0,0,2,4,4,-2
Team Totals,265,39,81,.481,4,9,.444,16,23,.696,8,32,40,21,9,2,15,26,98,
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
randoza01,43:04,9,23,.391,0,1,.000,4,4,1.000,7,8,15,1,0,0,6,4,22,-1
roybr01,36:53,4,12,.333,1,2,.500,4,5,.800,1,6,7,3,1,0,3,1,13,-2
jackja01,34:08,6,11,.545,0,3,.000,0,1,.000,0,1,1,5,0,0,2,2,12,-2
udokaim01,22:12,2,6,.333,1,4,.250,0,0,,3,1,4,3,0,1,0,1,5,-6
przybjo01,14:27,2,3,.667,0,0,,0,0,,1,2,3,0,0,0,0,5,4,+3
webstma02,29:24,5,11,.455,1,4,.250,2,4,.500,3,5,8,2,0,0,0,1,13,+8
aldrila01,25:31,1,7,.143,0,0,,2,2,1.000,3,1,4,0,0,2,0,1,4,-1
magloja01,22:44,2,4,.500,0,0,,2,4,.500,0,7,7,0,1,0,1,4,6,+7
rodrise01,21:17,8,13,.615,2,4,.500,0,0,,0,2,2,1,1,0,2,0,18,+2
dixonju01,15:19,2,5,.400,0,0,,0,0,,0,1,1,0,1,0,1,3,4,+7
Team Totals,265,41,95,.432,5,18,.278,14,20,.700,18,34,52,15,4,3,15,22,101,
