Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hughela01,37:23,1,9,.111,0,4,.000,2,2,1.000,0,4,4,6,0,0,6,5,4,+6
jamesle01,36:30,12,22,.545,4,6,.667,4,4,1.000,0,8,8,9,3,1,6,5,32,+15
pavloal01,27:07,3,5,.600,1,2,.500,0,0,,0,1,1,1,2,0,3,1,7,-11
goodedr01,25:46,5,9,.556,0,0,,3,4,.750,2,6,8,1,1,0,4,1,13,-10
ilgauzy01,18:42,3,7,.429,0,0,,0,0,,1,4,5,0,1,2,0,2,6,-1
varejan01,29:04,2,3,.667,0,0,,2,3,.667,2,8,10,1,0,0,0,2,6,+3
snower01,26:07,1,4,.250,0,0,,0,0,,0,0,0,4,1,0,0,0,2,-9
marshdo01,21:25,6,10,.600,5,7,.714,2,2,1.000,2,0,2,0,0,0,1,2,19,+10
brownsh01,9:28,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-5
newblir01,8:28,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,+12
Team Totals,240,35,72,.486,11,21,.524,13,15,.867,7,32,39,22,8,3,20,19,94,
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
reddmi01,39:40,12,25,.480,4,6,.667,1,2,.500,1,4,5,4,1,0,2,1,29,+7
bogutan01,39:27,5,9,.556,0,0,,3,4,.750,4,8,12,0,2,0,3,2,13,+4
bellch01,37:12,2,6,.333,1,4,.250,0,2,.000,0,1,1,5,0,0,0,0,5,+5
willima01,36:55,3,15,.200,0,3,.000,0,0,,0,2,2,9,1,0,3,4,6,-7
skinnbr01,36:01,4,5,.800,0,0,,0,0,,0,9,9,1,1,1,1,4,8,-2
patteru01,28:00,10,13,.769,0,0,,4,4,1.000,1,0,1,2,3,0,1,3,24,-11
villach01,19:29,2,9,.222,0,3,.000,0,0,,1,2,3,0,0,0,1,1,4,-4
greerly01,3:16,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,1,0,0,0,3,-2
Team Totals,240,39,83,.470,6,17,.353,8,12,.667,7,27,34,21,9,1,11,15,92,
