Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hughela01,41:30,6,18,.333,0,3,.000,2,4,.500,2,2,4,5,1,0,2,1,14,+2
goodedr01,37:41,1,8,.125,0,0,,2,4,.500,4,9,13,1,2,0,0,1,4,+2
jamesle01,36:49,12,25,.480,0,1,.000,5,5,1.000,0,4,4,2,1,1,3,3,29,+5
varejan01,33:56,8,9,.889,0,0,,0,0,,3,12,15,0,0,1,0,4,16,-2
gibsoda01,22:20,1,5,.200,1,4,.250,0,0,,1,0,1,2,1,0,2,3,3,+4
pavloal01,25:01,5,8,.625,0,1,.000,0,1,.000,0,3,3,0,0,0,2,1,10,-1
marshdo01,20:28,3,8,.375,2,6,.333,0,0,,0,6,6,0,0,0,0,0,8,+2
snower01,18:21,0,2,.000,0,0,,2,2,1.000,0,1,1,3,2,0,3,3,2,-7
pollasc01,3:55,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,0
Team Totals,240,36,83,.434,3,15,.200,11,16,.688,10,37,47,13,7,2,13,17,86,
Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
boshch01,40:04,9,17,.529,0,0,,6,6,1.000,2,8,10,0,1,3,4,2,24,-2
parkean01,38:29,3,7,.429,2,4,.500,1,1,1.000,0,5,5,3,2,0,2,0,9,-4
fordtj01,31:20,3,10,.300,0,0,,2,2,1.000,1,2,3,9,0,1,4,1,8,+1
garbajo01,31:06,3,10,.300,1,2,.500,0,0,,0,5,5,1,1,0,1,2,7,-7
nestera01,13:23,0,3,.000,0,0,,1,4,.250,2,3,5,1,0,1,0,3,1,-6
bargnan01,31:41,7,14,.500,3,6,.500,1,2,.500,1,6,7,2,0,0,3,1,18,+12
petermo01,27:31,2,7,.286,0,3,.000,2,2,1.000,0,3,3,0,0,0,0,1,6,+6
caldejo01,16:41,5,7,.714,0,0,,0,0,,0,2,2,2,0,0,1,1,10,-2
jonesfr01,5:57,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
grahajo01,3:19,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2,+1
humphkr01,0:30,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-2
Team Totals,240,33,78,.423,6,16,.375,13,17,.765,6,36,42,18,4,5,15,12,85,
