San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
whiteja02,38:40,8,14,.571,1,3,.333,0,0,,1,2,3,1,2,1,3,1,17,-16
butleja01,28:13,5,11,.455,0,0,,2,2,1.000,4,6,10,2,1,0,3,5,12,-11
vaughja01,25:27,1,7,.143,0,0,,2,2,1.000,0,1,1,7,1,0,3,3,4,-3
bowenbr01,13:38,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,2,0,-10
elsonfr01,12:43,1,6,.167,0,0,,2,2,1.000,3,3,6,0,0,1,2,1,4,-9
udrihbe01,28:46,5,13,.385,2,5,.400,0,0,,1,1,2,9,1,0,0,1,12,+1
bonnema01,23:47,3,4,.750,0,0,,4,4,1.000,3,7,10,2,1,1,1,0,10,+5
finlemi01,23:29,7,11,.636,3,3,1.000,0,0,,0,2,2,1,1,1,0,2,17,-1
horryro01,21:44,4,7,.571,2,4,.500,1,2,.500,2,1,3,0,0,2,1,3,11,-10
elyme01,14:22,0,5,.000,0,0,,0,0,,0,1,1,0,1,0,1,0,0,+4
obertfa01,9:11,2,5,.400,0,0,,0,0,,0,1,1,1,0,0,0,2,4,0
Team Totals,240,36,84,.429,8,15,.533,11,12,.917,14,26,40,24,8,6,14,20,91,
Memphis Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
kinseta01,42:08,5,11,.455,0,1,.000,2,2,1.000,2,5,7,1,1,0,0,0,12,+18
jonesda02,41:45,6,11,.545,1,1,1.000,3,4,.750,1,1,2,2,1,1,2,4,16,+8
gasolpa01,38:34,9,15,.600,1,1,1.000,6,8,.750,4,11,15,6,3,4,4,1,25,+11
atkinch01,36:53,7,12,.583,3,7,.429,2,2,1.000,0,2,2,3,0,0,4,2,19,-1
warriha01,24:51,3,8,.375,0,0,,0,2,.000,0,3,3,3,0,0,1,4,6,+13
swiftst01,19:12,2,5,.400,0,0,,6,8,.750,0,2,2,0,0,1,1,3,10,-3
johnsal01,13:23,2,2,1.000,0,0,,0,0,,0,4,4,0,0,0,1,3,4,-1
harriju01,12:42,4,4,1.000,1,1,1.000,0,0,,0,3,3,1,0,0,0,2,9,+2
gayru01,10:32,0,4,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,+3
Team Totals,240,38,72,.528,6,12,.500,19,26,.731,7,31,38,17,5,6,13,19,101,
