Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bryanko01,44:25,12,27,.444,3,7,.429,3,3,1.000,0,4,4,4,1,0,3,4,30,-21
bynuman01,32:51,0,4,.000,0,0,,2,4,.500,2,3,5,3,1,4,4,5,2,-17
parkesm01,27:38,2,8,.250,0,4,.000,0,0,,1,2,3,3,1,0,2,2,4,-22
evansma01,25:15,3,7,.429,1,3,.333,2,2,1.000,2,1,3,0,0,0,3,1,9,-20
cookbr01,18:18,5,9,.556,1,1,1.000,0,0,,1,4,5,1,0,0,1,6,11,+8
brownkw01,34:30,5,7,.714,0,0,,1,2,.500,1,9,10,4,0,2,2,4,11,-14
vujacsa01,22:50,2,8,.250,2,3,.667,3,3,1.000,1,1,2,2,0,0,0,2,9,+4
willish01,20:22,5,7,.714,4,6,.667,0,0,,1,2,3,2,1,0,0,0,14,+6
mckieaa01,13:51,1,2,.500,0,0,,0,0,,0,3,3,1,0,0,0,2,2,-4
Team Totals,240,35,79,.443,11,24,.458,11,14,.786,9,29,38,20,4,6,15,26,92,
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iguodan01,45:44,11,18,.611,3,3,1.000,6,7,.857,1,7,8,3,2,0,2,2,31,+18
millean02,39:55,8,19,.421,0,1,.000,7,8,.875,0,3,3,8,0,0,2,4,23,+24
dalemsa01,39:24,3,8,.375,0,0,,6,6,1.000,6,10,16,2,0,3,0,3,12,+24
huntest01,32:09,2,4,.500,0,0,,5,8,.625,0,5,5,1,0,0,0,1,9,+1
greenwi01,27:06,2,8,.250,0,1,.000,2,4,.500,2,1,3,1,0,0,0,0,6,-1
korveky01,32:15,7,13,.538,4,5,.800,0,0,,0,4,4,3,2,0,2,2,18,+7
smithjo02,19:58,3,5,.600,0,0,,3,4,.750,2,2,4,2,1,0,1,3,9,+5
ollieke01,3:29,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Team Totals,240,36,76,.474,7,10,.700,29,37,.784,11,32,43,20,5,3,7,15,108,
