Washington Bullets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
macledo01,37:00,9,15,.600,0,0,,2,3,.667,1,6,7,3,0,1,3,2,20
guglito01,35:00,5,12,.417,0,0,,1,3,.333,5,11,16,2,5,1,3,0,11
chapmre01,27:00,7,13,.538,0,2,.000,2,2,1.000,0,0,0,5,1,0,0,1,16
adamsmi01,24:00,5,8,.625,2,3,.667,2,2,1.000,0,1,1,5,2,0,3,2,14
duckwke01,17:00,4,6,.667,0,0,,0,0,,1,3,4,1,0,1,0,1,8
ellispe01,27:00,2,6,.333,0,0,,2,2,1.000,1,3,4,4,0,0,0,2,6
pricebr01,24:00,4,7,.571,4,5,.800,3,3,1.000,0,1,1,5,0,0,1,1,15
walkeke01,21:00,5,7,.714,0,0,,1,1,1.000,4,3,7,1,1,1,1,3,11
cheanca01,18:00,4,10,.400,0,0,,0,0,,0,2,2,3,0,1,1,2,8
muresgh01,4:00,2,2,1.000,0,0,,2,2,1.000,1,0,1,0,0,1,0,1,6
butlemi02,3:00,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,0,0,0
overtdo01,3:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0
Team Totals,240,47,88,.534,6,10,.600,15,18,.833,13,31,44,32,9,6,13,15,115
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
anderke01,39:00,1,11,.091,0,2,.000,2,2,1.000,0,4,4,16,5,0,2,1,4
colemde01,37:00,11,21,.524,0,1,.000,4,4,1.000,5,8,13,2,2,2,3,2,26
edwarke01,26:00,4,10,.400,0,1,.000,1,2,.500,0,1,1,2,0,0,2,1,9
brownpj01,21:00,1,6,.167,0,0,,1,2,.500,3,1,4,1,1,1,1,2,3
benjabe01,20:00,2,4,.500,0,0,,0,0,,2,5,7,1,0,0,0,1,4
morrich01,23:00,10,15,.667,3,5,.600,1,1,1.000,2,1,3,3,1,0,3,1,24
newmajo01,21:00,5,12,.417,0,3,.000,2,2,1.000,1,0,1,0,0,0,1,1,12
gilliar01,16:00,3,5,.600,0,0,,1,2,.500,0,2,2,0,0,0,1,1,7
mahorri01,13:00,0,0,,0,0,,0,0,,0,3,3,1,0,0,1,2,0
willija01,10:00,1,6,.167,0,0,,0,0,,5,1,6,1,0,0,0,2,2
wesleda01,9:00,1,5,.200,1,2,.500,2,2,1.000,0,0,0,3,0,0,0,1,5
waltere01,5:00,1,1,1.000,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,4
Team Totals,240,40,96,.417,4,14,.286,16,19,.842,18,26,44,31,9,3,14,15,100
