Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
willire01,42:00,5,15,.333,0,3,.000,0,0,,0,3,3,4,1,1,1,5,10
ellisla01,37:00,5,10,.500,0,0,,8,10,.800,3,4,7,3,0,1,2,4,18
mutomdi01,35:00,1,3,.333,0,0,,3,6,.500,1,8,9,2,0,2,3,2,5
stithbr01,32:00,3,10,.300,0,0,,5,6,.833,1,3,4,0,2,0,2,4,11
abdulma02,25:00,5,9,.556,0,1,.000,3,3,1.000,0,0,0,7,1,1,1,2,13
packro01,23:00,6,14,.429,0,2,.000,0,2,.000,0,2,2,4,2,0,1,2,12
delebi01,17:00,3,3,1.000,0,0,,1,2,.500,0,2,2,1,1,1,1,2,7
hammoto01,14:00,2,3,.667,0,0,,2,2,1.000,2,1,3,0,0,0,0,0,6
rogerro01,11:00,0,3,.000,0,1,.000,0,0,,0,2,2,0,0,0,1,0,0
brookke01,4:00,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,240,31,73,.425,0,8,.000,22,31,.710,7,25,32,21,7,6,12,21,84
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
sprewla01,45:00,8,22,.364,2,5,.400,3,4,.750,1,6,7,5,1,2,3,0,21
owensbi01,39:00,6,15,.400,0,0,,1,2,.500,3,7,10,4,0,1,2,4,13
webbech01,29:00,7,9,.778,0,0,,2,4,.500,2,4,6,2,1,2,4,3,16
alexavi01,24:00,1,3,.333,0,0,,1,2,.500,1,2,3,1,0,0,0,4,3
johnsav01,17:00,0,1,.000,0,0,,1,2,.500,0,0,0,2,0,0,0,2,1
mullich01,32:00,9,16,.563,1,3,.333,3,3,1.000,2,6,8,2,1,2,5,0,22
houstby01,22:00,3,3,1.000,0,0,,2,2,1.000,0,1,1,2,1,0,0,3,8
gatlich01,15:00,4,7,.571,0,0,,0,2,.000,3,3,6,1,0,1,1,3,8
grantjo01,11:00,2,4,.500,1,2,.500,0,0,,1,3,4,1,0,1,1,2,5
jennike01,4:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0
buechju01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,40,82,.488,4,10,.400,13,21,.619,13,32,45,20,4,9,17,22,97
