Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
onealsh01,44:00,7,16,.438,0,0,,8,11,.727,2,11,13,3,2,5,2,5,22
hardaan01,36:00,4,12,.333,1,3,.333,4,7,.571,0,4,4,5,2,1,2,1,13
anderni01,32:00,1,12,.083,0,5,.000,0,0,,1,2,3,2,5,0,1,0,2
scottde01,22:00,3,10,.300,1,2,.500,0,0,,1,0,1,0,1,0,3,4,7
aventan01,18:00,2,6,.333,0,0,,0,2,.000,2,1,3,1,1,0,0,3,4
turneje01,30:00,1,6,.167,0,3,.000,0,0,,1,4,5,3,0,0,0,3,2
royaldo01,26:00,4,10,.400,0,0,,2,4,.500,2,1,3,1,0,0,0,2,10
skilesc01,20:00,4,5,.800,3,3,1.000,2,2,1.000,1,2,3,3,0,0,4,4,13
bowiean01,8:00,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,4
rollitr01,4:00,0,0,,0,0,,0,0,,0,1,1,0,0,1,1,1,0
Team Totals,240,28,79,.354,5,16,.313,16,26,.615,10,27,37,18,11,7,13,23,77
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ewingpa01,42:00,15,21,.714,0,0,,2,2,1.000,1,8,9,3,0,1,3,3,32
starkjo01,40:00,6,16,.375,3,7,.429,3,4,.750,0,3,3,9,1,0,5,2,18
oaklech01,39:00,4,10,.400,0,0,,5,8,.625,6,15,21,1,1,0,2,5,13
smithch01,37:00,6,16,.375,0,1,.000,5,6,.833,4,4,8,3,1,1,3,1,17
anthogr01,34:00,3,7,.429,1,3,.333,2,2,1.000,1,4,5,7,4,2,0,3,9
masonan01,20:00,1,5,.200,0,0,,2,3,.667,0,5,5,1,0,0,2,2,4
harpede01,14:00,0,4,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0
blackro01,8:00,0,3,.000,0,1,.000,0,0,,1,0,1,1,0,0,0,1,0
willihe01,6:00,1,3,.333,0,0,,0,0,,2,3,5,0,0,0,0,4,2
Team Totals,240,36,85,.424,4,13,.308,19,25,.760,15,42,57,26,7,4,15,21,95
