Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mullich01,40:00,10,20,.500,1,2,.500,4,5,.800,0,6,6,6,0,0,0,1,25
sprewla01,40:00,2,12,.167,0,3,.000,1,2,.500,2,2,4,10,1,2,4,1,5
owensbi01,39:00,12,15,.800,0,0,,1,5,.200,3,8,11,5,1,2,4,3,25
webbech01,37:00,11,15,.733,0,0,,3,4,.750,2,8,10,9,2,3,2,4,25
gatlich01,31:00,10,15,.667,0,0,,1,2,.500,2,5,7,1,0,2,1,3,21
grayeje01,22:00,4,6,.667,0,0,,5,8,.625,2,1,3,2,0,1,0,1,13
jennike01,13:00,1,1,1.000,0,0,,5,6,.833,0,0,0,2,3,0,1,1,7
houstby01,10:00,0,0,,0,0,,3,4,.750,0,0,0,1,2,1,0,0,3
johnsav01,6:00,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,1,1,2
buechju01,1:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
grantjo01,1:00,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,0,0
Team Totals,240,52,87,.598,1,5,.200,23,38,.605,11,30,41,36,10,11,13,15,128
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
vanexni01,39:00,7,20,.350,1,6,.167,0,0,,0,0,0,11,1,2,2,5,15
smithto02,38:00,10,15,.667,1,2,.500,1,1,1.000,3,1,4,7,1,1,1,2,22
campbel01,29:00,7,13,.538,0,0,,1,1,1.000,5,5,10,2,2,2,2,4,15
chrisdo01,28:00,7,11,.636,1,2,.500,0,0,,1,2,3,0,3,0,2,3,15
lynchge01,19:00,6,7,.857,0,0,,1,1,1.000,2,1,3,3,1,0,2,2,13
divacvl01,30:00,5,9,.556,0,0,,2,5,.400,1,10,11,3,0,2,2,5,12
threase01,28:00,8,12,.667,0,0,,1,1,1.000,0,1,1,5,2,0,3,4,17
worthja01,16:00,3,10,.300,0,1,.000,2,2,1.000,1,1,2,3,0,0,2,0,8
schayda01,7:00,0,1,.000,0,0,,0,0,,1,2,3,2,0,0,0,1,0
harvean01,6:00,0,0,,0,0,,0,0,,1,1,2,0,0,2,0,3,0
Team Totals,240,53,98,.541,3,11,.273,8,11,.727,15,24,39,36,10,9,16,29,117
