New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ewingpa01,37:00,10,15,.667,0,0,,5,8,.625,0,8,8,1,1,5,2,4,25
harpede01,37:00,4,9,.444,1,3,.333,0,0,,1,4,5,3,2,0,1,2,9
bonnean01,36:00,2,4,.500,0,0,,4,6,.667,3,2,5,2,0,0,3,6,8
davishu01,29:00,5,8,.625,1,1,1.000,3,3,1.000,0,0,0,2,1,0,5,3,14
oaklech01,28:00,2,8,.250,0,0,,2,2,1.000,2,5,7,5,2,1,2,3,6
smithch01,29:00,6,11,.545,0,0,,3,4,.750,0,5,5,1,1,2,1,1,15
anthogr01,23:00,2,7,.286,1,2,.500,4,4,1.000,0,2,2,4,0,0,1,1,9
willihe01,11:00,1,1,1.000,0,0,,4,4,1.000,0,3,3,0,0,1,1,2,6
blackro01,8:00,0,1,.000,0,0,,0,0,,0,0,0,2,1,0,0,0,0
gaineco01,1:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
anderer01,1:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
Team Totals,240,32,65,.492,3,6,.500,25,31,.806,6,31,37,20,8,9,16,22,92
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
pippesc01,36:00,9,21,.429,3,8,.375,5,6,.833,1,6,7,1,4,0,3,3,26
armstbj01,31:00,0,6,.000,0,0,,2,4,.500,0,0,0,2,0,0,0,1,2
grantho01,28:00,5,10,.500,0,0,,2,2,1.000,4,2,6,1,1,0,1,3,12
myerspe01,14:00,1,4,.250,0,0,,0,2,.000,0,1,1,0,0,0,0,2,2
cartwbi01,12:00,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,2,2,1
kerrst01,34:00,3,6,.500,0,2,.000,0,0,,1,1,2,5,0,0,1,4,6
kukocto01,21:00,2,8,.250,0,2,.000,0,0,,2,4,6,4,2,0,3,1,4
longllu01,17:00,1,3,.333,0,0,,6,6,1.000,0,3,3,1,0,0,0,3,8
paxsojo01,17:00,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3
willisc01,16:00,4,11,.364,0,0,,0,4,.000,2,5,7,3,0,1,0,4,8
wennibi01,14:00,2,3,.667,0,0,,0,0,,3,0,3,1,1,0,1,0,4
Team Totals,240,28,75,.373,4,14,.286,16,26,.615,13,23,36,18,8,1,11,23,76
