Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millste01,36:00,5,16,.313,1,2,.500,4,4,1.000,1,7,8,1,0,0,1,3,15
dumarjo01,34:00,8,17,.471,4,8,.500,0,0,,1,0,1,1,3,0,2,3,20
thomais01,27:00,4,9,.444,0,1,.000,2,6,.333,1,3,4,7,0,0,2,0,10
elliose01,24:00,2,7,.286,0,0,,0,0,,2,2,4,0,0,0,1,0,4
andergr01,18:00,1,3,.333,0,0,,0,0,,3,3,6,0,2,0,0,3,2
jonesch01,30:00,0,2,.000,0,0,,4,6,.667,3,7,10,1,0,0,1,3,4
hunteli01,25:00,7,18,.389,1,3,.333,0,0,,0,2,2,2,1,0,2,2,15
woodda01,18:00,4,9,.444,1,4,.250,2,2,1.000,2,3,5,2,3,0,1,2,11
houstal01,18:00,2,8,.250,1,2,.500,0,0,,0,2,2,1,0,0,1,2,5
chilcpe01,10:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,2,2
Team Totals,240,34,91,.374,8,20,.400,12,18,.667,14,29,43,15,9,0,11,20,88
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
olajuha01,40:00,13,27,.481,0,0,,6,7,.857,4,7,11,4,1,1,1,1,32
thorpot01,39:00,3,9,.333,0,0,,4,4,1.000,2,9,11,3,2,0,3,2,10
maxweve01,36:00,5,14,.357,0,3,.000,3,4,.750,2,3,5,4,1,1,4,1,13
smithke01,30:00,8,12,.667,2,2,1.000,0,0,,0,3,3,5,1,0,2,4,18
horryro01,23:00,2,5,.400,0,1,.000,0,0,,0,5,5,4,2,0,1,1,4
eliema01,37:00,9,9,1.000,3,3,1.000,0,1,.000,2,13,15,2,0,0,2,2,21
brooksc01,18:00,1,4,.250,0,2,.000,0,0,,0,0,0,2,0,0,1,2,2
herreca01,17:00,1,4,.250,0,0,,4,5,.800,1,0,1,0,0,1,1,1,6
Team Totals,240,42,84,.500,5,11,.455,17,21,.810,11,40,51,24,7,3,15,14,106
