Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
barroda01,37:00,5,15,.333,2,4,.500,3,3,1.000,1,5,6,1,0,0,4,1,15
weathcl01,32:00,7,16,.438,0,0,,3,3,1.000,3,3,6,3,0,0,2,0,17
hornaje01,32:00,2,6,.333,0,2,.000,1,1,1.000,1,0,1,3,3,1,4,2,5
bradlsh01,28:00,3,9,.333,0,0,,6,8,.750,6,6,12,3,1,6,6,3,12
kiddwa01,17:00,3,5,.600,0,0,,0,0,,2,3,5,0,1,0,4,2,6
woolror01,31:00,3,12,.250,0,0,,4,4,1.000,3,5,8,1,0,2,0,1,10
grahagr01,19:00,0,5,.000,0,2,.000,2,2,1.000,0,1,1,0,2,0,2,2,2
leckner01,16:00,3,7,.429,0,0,,1,2,.500,3,0,3,2,0,1,1,4,7
currymi01,12:00,1,5,.200,0,1,.000,1,2,.500,0,1,1,0,0,0,3,3,3
perryti01,8:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,3,2,0
dawkijo01,4:00,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2
malonmo01,4:00,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,1,0,0
Team Totals,240,28,84,.333,2,10,.200,21,25,.840,20,27,47,14,7,10,30,20,79
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
augmost01,33:00,8,14,.571,0,0,,1,1,1.000,4,3,7,3,3,0,2,2,17
blaylmo01,32:00,6,20,.300,2,5,.400,1,1,1.000,5,5,10,10,2,1,3,3,15
willike02,29:00,8,12,.667,0,0,,3,6,.500,7,4,11,2,2,0,1,1,19
wilkido01,29:00,7,19,.368,0,4,.000,2,2,1.000,3,2,5,2,3,2,5,2,16
koncajo01,19:00,1,2,.500,0,0,,0,2,.000,1,1,2,0,1,2,0,2,2
langan01,29:00,4,7,.571,0,0,,3,4,.750,4,6,10,1,2,2,0,4,11
keefead01,19:00,5,11,.455,0,0,,3,3,1.000,3,4,7,0,2,1,5,1,13
ehlocr01,19:00,4,6,.667,0,2,.000,1,1,1.000,0,3,3,2,1,0,2,2,9
whatlen01,11:00,1,3,.333,0,0,,2,2,1.000,0,1,1,4,2,0,0,0,4
grahapa01,8:00,1,6,.167,0,0,,0,0,,1,3,4,0,0,1,1,1,2
ferredu01,7:00,1,2,.500,0,0,,1,2,.500,0,0,0,0,0,0,0,0,3
baglejo01,5:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,46,103,.447,2,11,.182,17,24,.708,28,32,60,25,18,9,19,18,111
