New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
oaklech01,41:00,5,9,.556,0,0,,3,4,.750,7,6,13,2,2,0,1,3,13
starkjo01,37:00,10,20,.500,4,8,.500,3,5,.600,2,4,6,3,2,0,5,3,27
ewingpa01,36:00,7,17,.412,0,0,,6,8,.750,2,15,17,2,2,3,3,1,20
riverdo01,28:00,1,5,.200,1,3,.333,1,2,.500,1,3,4,6,0,0,1,3,4
campbto01,17:00,4,7,.571,0,0,,0,0,,2,1,3,0,2,0,2,2,8
masonan01,27:00,4,8,.500,0,0,,2,2,1.000,3,3,6,3,1,1,0,2,10
anthogr01,20:00,2,5,.400,1,2,.500,0,0,,0,1,1,3,0,0,2,1,5
davishu01,19:00,2,7,.286,1,2,.500,0,0,,3,0,3,2,0,0,4,2,5
bonnean01,9:00,0,2,.000,0,0,,0,0,,1,0,1,0,1,0,0,0,0
willihe01,6:00,1,4,.250,0,0,,0,0,,2,1,3,2,0,1,0,1,2
Team Totals,240,36,84,.429,7,15,.467,15,21,.714,23,34,57,23,10,5,18,18,94
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
sprewla01,42:00,8,22,.364,1,5,.200,5,6,.833,1,6,7,1,1,0,3,0,22
owensbi01,41:00,6,14,.429,0,1,.000,4,8,.500,4,6,10,6,0,1,3,4,16
webbech01,37:00,4,16,.250,0,3,.000,0,2,.000,8,4,12,4,0,0,5,5,8
johnsav01,31:00,3,8,.375,0,0,,3,4,.750,1,1,2,2,4,0,1,2,9
alexavi01,24:00,6,9,.667,0,0,,0,1,.000,5,1,6,1,1,0,1,5,12
jennike01,22:00,3,8,.375,2,5,.400,0,1,.000,0,0,0,1,2,0,3,1,8
gatlich01,15:00,2,7,.286,0,0,,0,0,,3,2,5,1,1,1,2,0,4
grayeje01,10:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,1,2
grantjo01,9:00,0,3,.000,0,2,.000,0,0,,1,2,3,1,0,0,0,1,0
houstby01,8:00,0,1,.000,0,0,,0,0,,1,1,2,0,1,2,0,1,0
buechju01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,33,90,.367,3,16,.188,12,22,.545,25,23,48,17,10,4,18,20,81
