Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
harpede01,39:00,10,22,.455,2,4,.500,2,3,.667,1,2,3,5,1,0,5,1,24
willihe01,39:00,10,17,.588,0,0,,3,5,.600,3,5,8,2,1,3,3,3,23
davisbr01,35:00,4,10,.400,1,3,.333,2,2,1.000,1,4,5,2,2,2,2,5,11
donalja01,28:00,1,7,.143,0,0,,0,2,.000,1,1,2,0,0,0,0,2,2
whitera01,26:00,2,4,.500,0,0,,4,6,.667,1,3,4,0,0,0,2,5,8
englial01,19:00,2,8,.250,0,0,,0,0,,1,4,5,2,0,0,1,1,4
upshake01,15:00,3,5,.600,0,0,,0,0,,0,0,0,4,0,0,0,4,6
shaskjo01,15:00,1,4,.250,0,0,,1,2,.500,1,2,3,0,0,0,0,3,3
alforst01,13:00,1,4,.250,1,4,.250,2,2,1.000,0,0,0,0,1,0,0,1,5
grandji01,11:00,2,2,1.000,1,1,1.000,0,0,,2,3,5,1,1,0,1,4,5
Team Totals,240,36,83,.434,5,12,.417,14,22,.636,11,24,35,16,6,5,14,29,91
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
knighne01,43:00,5,19,.263,0,1,.000,7,15,.467,2,1,3,11,2,0,3,4,17
hornaje01,39:00,12,22,.545,0,3,.000,4,4,1.000,1,5,6,8,2,0,0,3,28
westma01,28:00,3,6,.500,0,0,,3,5,.600,4,4,8,1,0,2,0,4,9
rambiku01,26:00,3,3,1.000,0,0,,0,0,,1,11,12,1,1,0,1,2,6
mcdanxa01,24:00,5,11,.455,0,0,,0,0,,1,3,4,0,1,1,1,2,10
cebalce01,24:00,4,11,.364,0,0,,8,10,.800,1,3,4,1,0,0,3,1,16
nealyed01,23:00,3,5,.600,0,1,.000,3,4,.750,0,2,2,3,0,0,1,2,9
langan01,20:00,2,3,.667,0,0,,2,2,1.000,5,1,6,0,0,2,2,1,6
perryti01,13:00,1,2,.500,0,0,,0,0,,2,3,5,1,0,0,0,1,2
Team Totals,240,38,82,.463,0,5,.000,27,40,.675,17,33,50,26,6,5,11,20,103
