San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robinda01,43:00,10,20,.500,0,0,,15,18,.833,2,11,13,0,3,5,3,3,35
elliose01,41:00,8,10,.800,0,1,.000,2,2,1.000,3,7,10,6,1,2,3,2,18
anderwi01,36:00,10,18,.556,0,0,,2,2,1.000,2,5,7,5,0,0,2,4,22
stricro02,33:00,3,9,.333,0,0,,0,0,,0,1,1,7,0,0,2,2,6
cummite01,20:00,5,9,.556,0,0,,4,6,.667,2,5,7,2,0,0,2,5,14
wingada01,23:00,0,3,.000,0,0,,1,2,.500,0,4,4,3,2,1,1,1,1
greensi02,18:00,1,6,.167,0,0,,0,0,,2,4,6,2,0,0,0,5,2
greenda01,15:00,2,4,.500,0,0,,2,4,.500,0,1,1,1,0,0,0,3,6
johnsav01,7:00,0,0,,0,0,,0,0,,0,0,0,3,0,0,0,0,0
higgise01,4:00,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
Team Totals,240,39,79,.494,0,1,.000,27,36,.750,11,38,49,29,6,8,13,25,105
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
roberal01,35:00,6,12,.500,2,4,.500,0,0,,4,2,6,6,2,1,3,2,14
humphja01,34:00,7,19,.368,2,4,.500,4,4,1.000,1,3,4,5,3,0,0,4,20
roberfr01,33:00,7,14,.500,0,1,.000,0,0,,1,1,2,1,0,0,1,5,14
schayda01,31:00,2,10,.200,0,0,,3,4,.750,0,3,3,2,0,1,0,6,7
brickfr01,29:00,5,12,.417,0,1,.000,4,11,.364,3,7,10,1,1,3,2,6,14
hensost01,20:00,4,8,.500,2,4,.500,3,3,1.000,1,1,2,4,2,0,1,0,13
sikmaja01,18:00,0,3,.000,0,2,.000,3,4,.750,0,3,3,1,0,0,0,1,3
grayeje01,17:00,3,4,.750,0,0,,1,1,1.000,1,4,5,3,1,0,1,2,7
lohaubr01,16:00,2,7,.286,1,4,.250,0,0,,1,1,2,2,0,1,0,3,5
dantlad01,7:00,0,0,,0,0,,4,6,.667,0,0,0,0,0,0,0,0,4
Team Totals,240,36,89,.404,7,20,.350,22,33,.667,12,25,37,25,9,6,8,29,101
