Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
smithla01,41:00,5,7,.714,0,0,,0,0,,8,14,22,0,1,1,1,4,10
smithke01,39:00,12,22,.545,0,0,,10,11,.909,1,0,1,3,3,0,2,1,34
maxweve01,39:00,3,11,.273,2,6,.333,5,6,.833,0,2,2,3,4,0,0,3,13
thorpot01,34:00,6,14,.429,0,0,,4,5,.800,5,6,11,1,0,0,3,4,16
johnsbu01,22:00,1,7,.143,0,0,,0,0,,0,2,2,1,0,0,0,2,2
olajuha01,24:00,6,12,.500,0,0,,1,4,.250,3,5,8,0,1,1,2,3,13
woodda01,23:00,2,6,.333,0,2,.000,0,0,,2,1,3,2,1,0,0,3,4
floydsl01,18:00,4,6,.667,1,2,.500,3,4,.750,0,0,0,3,0,0,2,3,12
Team Totals,240,39,85,.459,3,10,.300,23,30,.767,19,30,49,13,10,2,10,23,104
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnsma02,41:00,5,11,.455,0,1,.000,8,8,1.000,1,5,6,8,2,0,5,5,18
worthja01,39:00,8,17,.471,1,3,.333,4,6,.667,3,7,10,7,1,1,4,3,21
divacvl01,36:00,8,11,.727,1,1,1.000,6,7,.857,4,4,8,1,0,0,3,3,23
scottby01,32:00,4,13,.308,0,3,.000,0,0,,0,0,0,3,0,0,1,3,8
thompmy01,25:00,2,5,.400,0,0,,2,2,1.000,0,3,3,1,0,1,0,0,6
perkisa01,25:00,2,7,.286,0,1,.000,2,2,1.000,0,4,4,1,1,1,0,3,6
teaglte01,19:00,4,14,.286,0,1,.000,3,3,1.000,4,0,4,0,0,0,1,2,11
greenac01,16:00,0,4,.000,0,0,,0,0,,2,3,5,1,0,0,1,0,0
smithto02,7:00,1,1,1.000,0,0,,0,0,,0,1,1,2,0,0,1,0,2
Team Totals,240,34,83,.410,2,10,.200,25,28,.893,14,27,41,24,4,3,16,19,95
