Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
corbity01,48:00,5,15,.333,0,0,,2,2,1.000,0,7,7,5,2,1,2,3,12
campbto01,39:00,8,21,.381,1,2,.500,5,8,.625,1,4,5,3,1,0,2,2,22
mitchsa01,35:00,3,9,.333,0,0,,3,6,.500,1,2,3,0,1,0,3,4,9
breuera01,22:00,4,6,.667,0,0,,0,0,,1,3,4,3,0,1,0,0,8
richapo01,15:00,3,8,.375,0,2,.000,0,0,,0,1,1,3,0,0,0,0,6
brooksc01,33:00,7,15,.467,2,5,.400,2,2,1.000,1,2,3,6,4,0,0,2,18
spencfe01,26:00,6,10,.600,0,0,,0,0,,4,5,9,1,0,1,1,3,12
murphto01,22:00,1,6,.167,0,0,,0,0,,4,1,5,1,0,0,1,1,2
Team Totals,240,37,90,.411,3,9,.333,12,18,.667,12,25,37,22,8,3,9,15,89
Washington Bullets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hammoto01,45:00,10,19,.526,0,0,,1,2,.500,0,9,9,2,1,0,2,4,21
grantha01,45:00,8,15,.533,0,0,,0,0,,1,10,11,5,0,0,0,3,16
fostegr01,38:00,3,8,.375,0,0,,1,2,.500,2,5,7,1,0,0,5,3,7
walkeda01,19:00,0,1,.000,0,0,,0,0,,1,2,3,6,1,1,3,3,0
eacklle01,9:00,2,3,.667,0,0,,2,2,1.000,0,0,0,1,0,0,1,1,6
engliaj01,33:00,7,15,.467,0,0,,2,2,1.000,0,1,1,1,0,0,2,2,16
workmha01,28:00,3,7,.429,0,1,.000,3,4,.750,0,4,4,4,1,0,4,0,9
robinla01,23:00,6,10,.600,0,0,,0,2,.000,3,1,4,1,0,0,0,0,12
Team Totals,240,39,78,.500,0,1,.000,9,14,.643,7,32,39,21,3,1,17,16,87
