GAME,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,HOME,WIN
201304200NYK,240,27,65,.415,5,20,.250,19,19,1.000,4,36,40,18,5,5,20,17,78,0,0
201304230NYK,240,26,70,.371,5,19,.263,14,18,.778,3,34,37,14,3,4,11,20,71,0,0
201304260BOS,240,28,70,.400,6,19,.316,14,18,.778,11,30,41,14,6,1,17,14,76,1,0
201304280BOS,265,34,76,.447,8,22,.364,21,24,.875,3,37,40,22,7,4,16,26,97,1,1
201305010NYK,240,32,70,.457,11,22,.500,17,17,1.000,5,36,41,20,3,3,15,16,92,0,1
201305030BOS,240,24,63,.381,6,22,.273,26,33,.788,5,30,35,13,9,1,19,20,80,1,0
