Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iguodan01,42:57,5,11,.455,1,1,1.000,5,8,.625,0,6,6,10,1,3,0,0,16,+15
youngth01,42:56,13,18,.722,3,4,.750,3,4,.750,4,1,5,2,4,0,1,2,32,+18
holidjr01,34:59,8,12,.667,3,4,.750,2,2,1.000,2,5,7,6,1,2,4,2,21,+17
willilo02,34:30,4,9,.444,0,0,,4,4,1.000,1,4,5,5,1,0,2,2,12,+17
brandel01,22:54,6,12,.500,0,0,,0,0,,3,6,9,1,0,0,2,5,12,+4
greenwi01,18:06,2,5,.400,1,2,.500,0,0,,0,2,2,1,0,0,0,0,5,-8
smithja02,13:54,2,5,.400,0,0,,1,1,1.000,1,0,1,0,0,0,3,2,5,-1
dalemsa01,12:46,4,5,.800,0,0,,0,0,,1,2,3,0,0,0,2,2,8,+7
kaponja01,7:25,0,2,.000,0,0,,0,0,,0,0,0,0,0,1,1,0,0,-2
carnero01,6:22,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,1,0,1,0,3,0
speigma01,3:11,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2
Team Totals,240,45,81,.556,9,12,.750,15,19,.789,12,26,38,25,8,6,17,16,114,
Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bargnan01,39:20,5,10,.500,1,4,.250,0,0,,1,3,4,2,0,2,1,2,11,-21
jackja01,35:29,9,14,.643,2,4,.500,0,0,,0,0,0,9,4,0,2,2,20,-14
boshch01,32:52,6,14,.429,0,0,,0,0,,4,8,12,1,0,0,2,2,12,-17
weemsso01,25:01,5,7,.714,0,0,,0,0,,0,3,3,1,0,0,3,4,10,-19
derozde01,16:56,3,8,.375,0,0,,3,4,.750,2,0,2,0,1,0,0,1,9,-6
wrighan01,26:37,2,10,.200,1,5,.200,0,0,,1,3,4,2,1,1,0,3,5,+3
caldejo01,24:00,3,8,.375,2,3,.667,0,0,,0,1,1,5,3,0,3,3,8,-7
belinma01,17:58,4,6,.667,1,2,.500,2,2,1.000,0,0,0,3,0,0,1,1,11,+2
evansre01,13:26,4,5,.800,0,0,,2,5,.400,2,3,5,0,1,1,1,0,10,+6
johnsam01,8:21,2,2,1.000,0,0,,1,1,1.000,1,2,3,0,0,1,2,1,5,+8
Team Totals,240,43,84,.512,7,18,.389,8,12,.667,11,23,34,23,10,5,15,19,101,
