Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
billuch01,41:50,8,15,.533,4,6,.667,11,11,1.000,1,7,8,8,1,0,2,2,31,+11
anthoca01,34:00,5,21,.238,0,1,.000,4,4,1.000,4,0,4,1,0,0,3,4,14,-10
martike01,32:44,1,5,.200,0,1,.000,1,1,1.000,2,4,6,3,3,0,1,3,3,+13
hilarne01,31:30,2,4,.500,0,0,,3,4,.750,1,5,6,1,1,0,1,0,7,-9
afflaar01,25:59,3,7,.429,3,4,.750,0,0,,1,1,2,2,1,0,1,3,9,+2
lawsoty01,23:36,4,9,.444,1,2,.500,3,4,.750,1,5,6,4,1,1,1,2,12,+17
anderch01,22:40,2,2,1.000,0,0,,0,0,,1,4,5,0,0,1,3,0,4,+14
smithjr01,21:00,3,9,.333,3,4,.750,2,2,1.000,0,2,2,1,0,0,2,1,11,+10
grahajo01,6:41,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,1,2,2,+2
Team Totals,240,29,74,.392,11,18,.611,24,26,.923,11,30,41,20,7,2,15,17,93,
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
youngth01,42:44,10,21,.476,1,2,.500,0,0,,2,3,5,3,2,0,0,3,21,-2
iguodan01,41:26,11,21,.524,4,10,.400,5,5,1.000,0,4,4,2,3,0,4,2,31,+1
dalemsa01,40:49,4,8,.500,0,0,,0,0,,3,12,15,0,0,6,1,4,8,-7
brandel01,38:15,5,11,.455,0,0,,0,0,,9,4,13,3,0,2,5,5,10,-7
iversal01,37:34,4,11,.364,0,0,,3,4,.750,3,2,5,6,1,0,1,3,11,-1
greenwi01,16:04,1,7,.143,0,3,.000,0,0,,0,2,2,1,0,0,1,0,2,-12
kaponja01,8:51,0,4,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,2,0,-12
iveyro01,8:22,0,3,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,1,0,-2
carnero01,3:00,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,-3
smithja02,2:55,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-5
Team Totals,240,35,87,.402,5,19,.263,8,9,.889,17,30,47,15,7,8,13,21,83,
