Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
evansty01,31:26,5,10,.500,0,1,.000,5,6,.833,0,0,0,3,1,0,3,1,15,-27
greendo01,29:51,2,9,.222,1,3,.333,3,5,.600,0,1,1,1,0,2,2,1,8,-27
martike02,24:13,1,7,.143,0,1,.000,3,5,.600,0,1,1,3,1,0,5,3,5,-18
brockjo01,23:35,2,4,.500,0,0,,2,4,.500,1,4,5,1,0,0,1,2,6,-20
thompja02,22:53,2,6,.333,0,0,,2,3,.667,3,4,7,0,0,2,0,4,6,-22
casspom01,27:33,6,10,.600,0,3,.000,1,3,.333,0,1,1,1,3,0,1,0,13,-10
hawessp01,26:32,7,12,.583,0,0,,0,2,.000,4,3,7,1,0,0,0,3,14,-11
udokaim01,15:55,1,3,.333,0,1,.000,0,0,,0,1,1,0,0,0,0,3,2,-21
udrihbe01,12:59,1,4,.250,0,1,.000,1,1,1.000,0,2,2,2,0,0,0,2,3,-4
rodrise01,8:40,2,2,1.000,0,0,,1,3,.333,1,2,3,2,0,0,1,0,5,+2
armsthi01,8:40,1,2,.500,0,0,,0,0,,0,3,3,1,1,1,0,0,2,+2
nocioan01,7:45,2,4,.500,1,1,1.000,0,0,,0,2,2,0,0,0,0,1,5,+1
Team Totals,240,32,73,.438,2,11,.182,18,32,.563,9,24,33,15,6,5,13,20,84,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
beaslmi01,34:55,8,15,.533,0,0,,5,5,1.000,4,9,13,4,2,0,2,4,21,+33
wadedw01,29:49,11,15,.733,0,3,.000,5,7,.714,1,3,4,8,1,3,0,1,27,+27
richaqu01,24:59,3,4,.750,1,2,.500,2,4,.500,0,3,3,3,0,1,0,2,9,+29
onealje01,24:48,5,10,.500,0,0,,2,5,.400,3,4,7,1,0,2,1,3,12,+24
alstora01,24:00,2,4,.500,1,3,.333,1,2,.500,0,2,2,0,0,0,1,2,6,+16
hasleud01,22:51,5,11,.455,0,0,,4,4,1.000,1,4,5,0,0,0,3,1,14,+4
wrighdo01,22:49,4,8,.500,2,3,.667,0,1,.000,1,0,1,2,1,0,2,1,10,+12
anthojo01,18:24,0,0,,0,0,,0,2,.000,1,1,2,0,0,1,0,3,0,+4
chalmma01,18:11,2,3,.667,1,2,.500,2,2,1.000,0,3,3,0,0,0,1,1,7,+4
magloja01,7:12,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,3,0,0
arroyca01,6:01,3,3,1.000,0,0,,0,0,,0,0,0,2,1,0,0,0,6,+1
jonesja02,6:01,1,3,.333,1,2,.500,0,0,,0,0,0,1,0,1,0,1,3,+1
Team Totals,240,44,78,.564,6,15,.400,21,32,.656,11,30,41,21,5,8,10,22,115,
