Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
caldejo01,35:21,6,13,.462,0,2,.000,1,2,.500,0,4,4,7,2,0,2,1,13,-13
bargnan01,33:25,8,16,.500,3,6,.500,3,3,1.000,1,4,5,0,0,1,0,1,22,-22
boshch01,31:40,8,16,.500,1,1,1.000,9,11,.818,6,6,12,1,1,1,3,0,26,-24
turkohe01,31:14,3,8,.375,0,3,.000,2,3,.667,0,4,4,3,0,1,0,4,8,-20
derozde01,17:02,1,1,1.000,0,0,,0,2,.000,0,1,1,2,1,1,1,5,2,-10
jackja01,25:34,3,8,.375,3,4,.750,0,0,,0,2,2,0,0,0,3,1,9,-15
johnsam01,21:26,1,3,.333,0,0,,2,2,1.000,4,3,7,0,0,0,1,4,4,-7
wrighan01,18:23,1,9,.111,1,5,.200,2,2,1.000,1,3,4,0,0,0,1,1,5,-6
belinma01,15:15,1,4,.250,0,1,.000,2,2,1.000,0,0,0,1,1,0,1,0,4,-9
obryapa01,5:20,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,1,2,4,-7
banksma01,5:20,2,2,1.000,0,0,,0,0,,0,0,0,2,0,0,1,1,4,-7
Team Totals,240,36,82,.439,8,22,.364,21,27,.778,12,27,39,16,5,4,14,20,101,
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
nowitdi01,36:51,12,20,.600,3,4,.750,2,2,1.000,0,9,9,4,2,1,3,0,29,+23
mariosh01,29:19,9,11,.818,0,0,,0,0,,2,6,8,1,1,0,0,1,18,+10
kiddja01,26:21,1,1,1.000,1,1,1.000,0,0,,0,2,2,6,1,0,2,1,3,+6
howarjo01,24:22,5,12,.417,0,4,.000,6,10,.600,0,4,4,2,3,0,0,2,16,+15
dampier01,18:17,2,4,.500,0,0,,1,4,.250,2,4,6,2,0,1,1,3,5,+7
terryja01,32:18,8,12,.667,3,5,.600,0,1,.000,0,2,2,4,1,0,1,1,19,+16
bareajo01,24:14,2,6,.333,0,2,.000,0,0,,1,2,3,12,0,0,1,3,4,+18
singlja01,18:08,4,5,.800,2,3,.667,0,0,,0,2,2,0,2,1,1,4,10,+18
humphkr01,13:12,3,5,.600,0,0,,2,2,1.000,1,4,5,1,1,0,0,3,8,+7
rossqu01,9:43,3,4,.750,0,0,,0,0,,0,1,1,0,0,0,0,1,6,+6
beaubro01,4:06,2,3,.667,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,6,+7
carroma01,3:09,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,+7
Team Totals,240,53,85,.624,10,20,.500,13,21,.619,6,36,42,32,11,3,9,19,129,
