Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bryanko01,39:00,10,22,.455,0,1,.000,16,19,.842,0,7,7,4,2,0,5,4,36,+28
fishede01,39:00,5,10,.500,2,3,.667,0,0,,0,4,4,3,1,0,0,2,12,+18
foxri01,39:00,4,11,.364,1,4,.250,2,2,1.000,0,4,4,3,3,0,2,4,11,+18
grantho01,36:00,3,6,.500,0,0,,2,2,1.000,2,2,4,0,1,1,1,1,8,+19
onealsh01,35:00,8,13,.615,0,0,,5,14,.357,5,13,18,1,1,1,3,5,21,+17
shawbr01,21:00,1,4,.250,0,0,,2,2,1.000,0,3,3,6,1,0,0,3,4,+2
horryro01,20:00,2,7,.286,1,4,.250,0,0,,0,6,6,1,3,0,2,4,5,+2
luety01,4:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,0
madsema01,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,+4
georgde01,3:00,1,1,1.000,0,0,,1,2,.500,0,0,0,0,0,0,1,0,3,+2
Team Totals,240,35,75,.467,5,13,.385,28,41,.683,7,39,46,18,12,3,14,23,103,
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
webbech01,42:00,13,27,.481,0,0,,2,4,.500,6,8,14,1,0,0,2,4,28,-22
stojape01,34:00,4,13,.308,0,4,.000,6,6,1.000,0,6,6,2,0,0,1,3,14,-12
chrisdo01,34:00,3,12,.250,0,1,.000,4,5,.800,0,3,3,5,3,2,3,6,10,-16
divacvl01,30:00,5,11,.455,0,0,,2,4,.500,4,8,12,1,1,1,4,4,12,-5
willija02,21:00,1,6,.167,0,2,.000,0,0,,0,4,4,4,1,0,4,0,2,-3
turkohe01,24:00,3,9,.333,1,4,.250,2,2,1.000,2,2,4,1,1,0,1,1,9,-15
jacksbo01,21:00,1,6,.167,0,1,.000,0,0,,0,1,1,0,1,0,0,3,2,-11
pollasc01,16:00,1,2,.500,0,0,,0,0,,2,3,5,0,0,1,1,3,2,-11
barryjo01,12:00,1,3,.333,0,2,.000,0,0,,0,0,0,0,1,0,0,1,2,-11
fundela01,3:00,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,1,0,-2
martida01,3:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-2
Team Totals,240,32,91,.352,1,14,.071,16,21,.762,14,36,50,15,9,4,16,27,81,
